# High-Utility Itemsets (Readable)
# Total: 1396

DOT #UTIL: 49810.56 #SUP: 706
22423 #UTIL: 42669.85 #SUP: 1988
DOT 21679 #UTIL: 5950.76 #SUP: 49
22915 DOT #UTIL: 5948.38 #SUP: 49
22203 DOT #UTIL: 5939.27 #SUP: 53
22312 DOT #UTIL: 5939.09 #SUP: 39
84029E 22355 #UTIL: 5936.06 #SUP: 101
82613D DOT #UTIL: 5927.93 #SUP: 59
21706 DOT #UTIL: 5925.55 #SUP: 53
22555 DOT #UTIL: 5920.07 #SUP: 43
DOT 20839 #UTIL: 5917.31 #SUP: 57
22726 23084 #UTIL: 5910.57 #SUP: 143
DOT 84796B #UTIL: 5903.99 #SUP: 107
DOT 23581 #UTIL: 5902.78 #SUP: 33
22171 DOT #UTIL: 5899.41 #SUP: 76
84029E 22114 #UTIL: 5897.62 #SUP: 137
47504H DOT #UTIL: 5896.48 #SUP: 37
22726 22355 #UTIL: 5894.64 #SUP: 184
22508 DOT #UTIL: 5889.26 #SUP: 65
22382 22423 #UTIL: 5880.80 #SUP: 212
82613B DOT #UTIL: 5876.58 #SUP: 65
DOT 22980 #UTIL: 5862.18 #SUP: 49
21192 DOT #UTIL: 5860.32 #SUP: 44
22607 DOT #UTIL: 5856.94 #SUP: 52
DOT 23212 #UTIL: 5853.46 #SUP: 40
22114 22355 #UTIL: 5851.49 #SUP: 107
21041 47566 #UTIL: 5849.18 #SUP: 104
22111 22423 #UTIL: 5847.04 #SUP: 160
22086 22961 #UTIL: 5846.78 #SUP: 181
21929 #UTIL: 5844.50 #SUP: 865
DOT 21902 #UTIL: 5838.48 #SUP: 51
21851 DOT #UTIL: 5838.39 #SUP: 51
DOT 22608 #UTIL: 5836.37 #SUP: 60
22384 22423 #UTIL: 5829.66 #SUP: 178
22928 DOT #UTIL: 5825.56 #SUP: 33
21676 DOT #UTIL: 5822.38 #SUP: 38
35095B DOT #UTIL: 5817.43 #SUP: 57
82482 #UTIL: 5815.37 #SUP: 1100
DOT 21903 #UTIL: 5812.32 #SUP: 36
DOT 22023 #UTIL: 5810.57 #SUP: 64
22086 22866 #UTIL: 5804.27 #SUP: 171
22968 DOT #UTIL: 5801.89 #SUP: 42
21506 DOT #UTIL: 5801.38 #SUP: 70
DOT 22460 #UTIL: 5796.83 #SUP: 54
47566 23204 #UTIL: 5794.36 #SUP: 176
22727 22355 #UTIL: 5791.07 #SUP: 161
DOT 16219 #UTIL: 5790.38 #SUP: 52
85123A 85099B #UTIL: 5788.54 #SUP: 398
DOT 85131A #UTIL: 5783.54 #SUP: 93
21577 DOT #UTIL: 5781.15 #SUP: 57
22086 84946 #UTIL: 5775.93 #SUP: 145
21232 47566 #UTIL: 5775.19 #SUP: 175
20725 22384 #UTIL: 5768.06 #SUP: 606
22086 23343 #UTIL: 5764.63 #SUP: 155
DOT 23346 #UTIL: 5763.68 #SUP: 43
22086 22112 #UTIL: 5761.32 #SUP: 175
DOT 21561 #UTIL: 5759.86 #SUP: 45
22086 23319 #UTIL: 5758.06 #SUP: 195
22356 20724 #UTIL: 5748.78 #SUP: 522
22423 23084 #UTIL: 5745.15 #SUP: 152
DOT 46776A #UTIL: 5743.67 #SUP: 64
21621 DOT #UTIL: 5741.20 #SUP: 68
DOT 23083 #UTIL: 5740.43 #SUP: 34
22114 22111 #UTIL: 5735.79 #SUP: 197
DOT 84569D #UTIL: 5735.59 #SUP: 65
20754 DOT #UTIL: 5728.27 #SUP: 63
22731 DOT #UTIL: 5725.62 #SUP: 28
48187 48194 #UTIL: 5722.52 #SUP: 135
21068 DOT #UTIL: 5714.62 #SUP: 72
DOT 22989 #UTIL: 5712.77 #SUP: 51
22114 22197 #UTIL: 5710.72 #SUP: 162
23199 23203 #UTIL: 5706.87 #SUP: 427
22584 DOT #UTIL: 5705.96 #SUP: 46
22722 #UTIL: 5705.51 #SUP: 834
23173 23171 #UTIL: 5705.01 #SUP: 159
21108 #UTIL: 5693.11 #SUP: 262
22372 DOT #UTIL: 5691.77 #SUP: 46
DOT 22679 #UTIL: 5686.78 #SUP: 62
21175 21108 #UTIL: 5685.19 #SUP: 39
22083 22423 #UTIL: 5684.04 #SUP: 157
DOT 22362 #UTIL: 5682.73 #SUP: 54
DOT 20956 #UTIL: 5681.78 #SUP: 44
84692 47566 #UTIL: 5680.79 #SUP: 190
22943 DOT #UTIL: 5673.45 #SUP: 33
DOT 22025 #UTIL: 5672.27 #SUP: 43
22139 #UTIL: 5670.73 #SUP: 962
47566 23205 #UTIL: 5670.68 #SUP: 139
DOT 23541 #UTIL: 5666.31 #SUP: 32
DOT 22210 #UTIL: 5664.99 #SUP: 45
22326 22629 #UTIL: 5661.29 #SUP: 205
DOT 23285 #UTIL: 5661.12 #SUP: 54
DOT 21084 #UTIL: 5661.11 #SUP: 82
DOT 85114c #UTIL: 5656.91 #SUP: 35
22478 DOT #UTIL: 5655.70 #SUP: 61
DOT 84580 #UTIL: 5655.33 #SUP: 48
72598 DOT #UTIL: 5653.00 #SUP: 51
21326 DOT #UTIL: 5652.74 #SUP: 63
82484 22188 #UTIL: 5640.91 #SUP: 36
DOT 46776C #UTIL: 5636.53 #SUP: 53
23202 #UTIL: 5635.24 #SUP: 879
DOT 20652 #UTIL: 5635.09 #SUP: 50
DOT 21677 #UTIL: 5631.45 #SUP: 45
21928 #UTIL: 5627.72 #SUP: 806
DOT 21619 #UTIL: 5624.50 #SUP: 43
DOT 21249 #UTIL: 5622.66 #SUP: 39
20713 #UTIL: 5621.72 #SUP: 657
DOT 84951A #UTIL: 5621.58 #SUP: 62
48194 #UTIL: 5619.43 #SUP: 592
22327 22423 #UTIL: 5612.50 #SUP: 123
22114 23355 #UTIL: 5611.23 #SUP: 263
22383 22423 #UTIL: 5610.20 #SUP: 231
85066 #UTIL: 5607.89 #SUP: 519
22423 23171 #UTIL: 5606.87 #SUP: 176
22918 DOT #UTIL: 5604.57 #SUP: 48
21931 20712 #UTIL: 5596.49 #SUP: 449
22697 #UTIL: 5595.22 #SUP: 1013
22713 DOT #UTIL: 5591.65 #SUP: 64
22680 DOT #UTIL: 5590.42 #SUP: 54
21733 #UTIL: 5588.49 #SUP: 741
22086 21790 #UTIL: 5585.70 #SUP: 193
DOT 23424 #UTIL: 5584.95 #SUP: 29
DOT 21668 #UTIL: 5584.58 #SUP: 54
21479 22355 #UTIL: 5584.32 #SUP: 112
20712 #UTIL: 5578.39 #SUP: 863
DOT 22452 #UTIL: 5578.32 #SUP: 75
20725 20726 #UTIL: 5577.55 #SUP: 526
DOT 22586 #UTIL: 5570.99 #SUP: 44
21731 23084 #UTIL: 5564.20 #SUP: 231
DOT 23291 #UTIL: 5562.77 #SUP: 50
84836 DOT #UTIL: 5562.12 #SUP: 52
23344 #UTIL: 5560.59 #SUP: 716
DOT 21025 #UTIL: 5558.61 #SUP: 42
22090 #UTIL: 5555.68 #SUP: 798
DOT 22997 #UTIL: 5554.27 #SUP: 40
DOT 17084N #UTIL: 5549.35 #SUP: 69
22417 22423 #UTIL: 5548.29 #SUP: 148
22271 DOT #UTIL: 5545.17 #SUP: 47
DOT 17012F #UTIL: 5540.04 #SUP: 50
DOT 22251 #UTIL: 5535.36 #SUP: 63
71459 DOT #UTIL: 5529.10 #SUP: 58
84997B 84997D #UTIL: 5529.10 #SUP: 205
21213 47566 #UTIL: 5528.28 #SUP: 160
DOT 20735 #UTIL: 5526.74 #SUP: 75
22566 DOT #UTIL: 5524.38 #SUP: 39
21358 DOT #UTIL: 5524.34 #SUP: 49
22492 DOT #UTIL: 5523.92 #SUP: 51
22728 #UTIL: 5522.66 #SUP: 783
21523 #UTIL: 5519.58 #SUP: 502
DOT 22897 #UTIL: 5516.56 #SUP: 39
DOT 22628 #UTIL: 5512.75 #SUP: 66
22383 #UTIL: 5511.25 #SUP: 1284
DOT 22678 #UTIL: 5508.96 #SUP: 58
84380 22423 #UTIL: 5506.70 #SUP: 175
21731 22423 #UTIL: 5498.18 #SUP: 179
DOT 21673 #UTIL: 5493.72 #SUP: 47
82484 21623 #UTIL: 5493.44 #SUP: 27
22465 DOT #UTIL: 5491.59 #SUP: 42
22300 DOT #UTIL: 5491.19 #SUP: 50
22386 20712 #UTIL: 5486.97 #SUP: 429
15056N #UTIL: 5481.16 #SUP: 456
22697 23173 #UTIL: 5476.66 #SUP: 194
DOT 23103 #UTIL: 5474.35 #SUP: 47
20727 #UTIL: 5474.28 #SUP: 1273
DOT 20677 #UTIL: 5472.75 #SUP: 43
DOT 22723 #UTIL: 5472.41 #SUP: 59
DOT 35967 #UTIL: 5469.41 #SUP: 38
21239 47566 #UTIL: 5460.09 #SUP: 103
22477 DOT #UTIL: 5459.08 #SUP: 55
22766 DOT #UTIL: 5452.16 #SUP: 48
DOT 22649 #UTIL: 5449.36 #SUP: 38
22423 22720 #UTIL: 5448.18 #SUP: 311
DOT 23426 #UTIL: 5443.39 #SUP: 34
DOT 21620 #UTIL: 5442.70 #SUP: 41
DOT 23287 #UTIL: 5441.96 #SUP: 48
21977 22423 #UTIL: 5439.14 #SUP: 221
DOT 23403 #UTIL: 5429.62 #SUP: 24
22423 20677 #UTIL: 5427.95 #SUP: 119
47566 84997d #UTIL: 5427.43 #SUP: 64
22262 DOT #UTIL: 5425.40 #SUP: 46
22086 22355 #UTIL: 5421.77 #SUP: 142
21485 22423 #UTIL: 5420.83 #SUP: 139
84968C DOT #UTIL: 5417.47 #SUP: 55
22112 22111 #UTIL: 5414.97 #SUP: 311
22081 DOT #UTIL: 5412.96 #SUP: 36
22920 DOT #UTIL: 5412.41 #SUP: 51
22735 DOT #UTIL: 5411.08 #SUP: 31
84997D DOT #UTIL: 5404.12 #SUP: 43
22895 DOT #UTIL: 5398.67 #SUP: 36
20724 #UTIL: 5397.93 #SUP: 1032
DOT 48116 #UTIL: 5394.11 #SUP: 61
21931 22423 #UTIL: 5393.64 #SUP: 180
23209 #UTIL: 5393.37 #SUP: 1098
DOT 22483 #UTIL: 5392.02 #SUP: 39
DOT 70006 #UTIL: 5384.55 #SUP: 42
21884 DOT #UTIL: 5383.91 #SUP: 49
22327 47566 #UTIL: 5382.30 #SUP: 107
20725 20724 #UTIL: 5379.56 #SUP: 394
DOT 22908 #UTIL: 5373.54 #SUP: 61
22189 22188 #UTIL: 5373.03 #SUP: 105
DOT 23210 #UTIL: 5364.34 #SUP: 37
DOT 84792 #UTIL: 5362.43 #SUP: 50
21623 #UTIL: 5360.36 #SUP: 221
DOT 21253 #UTIL: 5354.79 #SUP: 46
20725 23206 #UTIL: 5352.91 #SUP: 487
DOT 22248 #UTIL: 5352.55 #SUP: 65
21523 22423 #UTIL: 5348.70 #SUP: 127
DOT 85032C #UTIL: 5341.42 #SUP: 56
22740 DOT #UTIL: 5338.74 #SUP: 62
DOT 23119 #UTIL: 5338.49 #SUP: 39
22110 22423 #UTIL: 5335.71 #SUP: 102
DOT 21680 #UTIL: 5334.41 #SUP: 48
DOT 23225 #UTIL: 5334.17 #SUP: 30
22665 47566 #UTIL: 5334.07 #SUP: 111
DOT 23223 #UTIL: 5326.93 #SUP: 29
20728 #UTIL: 5325.34 #SUP: 1150
22112 21479 #UTIL: 5323.48 #SUP: 176
22411 22423 #UTIL: 5320.19 #SUP: 185
DOT 21028 #UTIL: 5320.17 #SUP: 41
84347 23084 #UTIL: 5306.03 #SUP: 96
22749 DOT #UTIL: 5302.77 #SUP: 45
22114 22910 #UTIL: 5301.36 #SUP: 136
48188 DOT #UTIL: 5300.24 #SUP: 38
20725 22382 #UTIL: 5298.89 #SUP: 560
22086 22144 #UTIL: 5298.30 #SUP: 212
85184C DOT #UTIL: 5298.22 #SUP: 59
47591B DOT #UTIL: 5298.12 #SUP: 46
22086 23300 #UTIL: 5296.41 #SUP: 152
22587 DOT #UTIL: 5292.29 #SUP: 40
22904 DOT #UTIL: 5287.29 #SUP: 39
21929 21928 #UTIL: 5285.62 #SUP: 399
22386 21929 #UTIL: 5285.41 #SUP: 379
22730 22423 #UTIL: 5284.16 #SUP: 149
20723 20719 #UTIL: 5284.00 #SUP: 406
22916 DOT #UTIL: 5283.86 #SUP: 48
DOT 85038 #UTIL: 5283.01 #SUP: 33
22411 21928 #UTIL: 5277.45 #SUP: 402
22534 DOT #UTIL: 5270.63 #SUP: 56
DOT 84509c #UTIL: 5269.51 #SUP: 27
21934 22423 #UTIL: 5268.89 #SUP: 155
21166 #UTIL: 5267.56 #SUP: 723
DOT 22031 #UTIL: 5265.21 #SUP: 52
23343 23344 #UTIL: 5263.39 #SUP: 322
DOT 22026 #UTIL: 5261.64 #SUP: 60
21843 #UTIL: 5260.57 #SUP: 539
DOT 17003 #UTIL: 5258.69 #SUP: 36
84997D #UTIL: 5252.74 #SUP: 473
DOT 84913B #UTIL: 5251.79 #SUP: 65
22295 DOT #UTIL: 5248.64 #SUP: 40
DOT 23392 #UTIL: 5245.89 #SUP: 35
22383 22355 #UTIL: 5241.95 #SUP: 334
DOT 82599 #UTIL: 5239.88 #SUP: 55
85099C 22411 #UTIL: 5239.53 #SUP: 421
DOT 20659 #UTIL: 5237.73 #SUP: 41
22659 #UTIL: 5236.34 #SUP: 707
21485 22111 #UTIL: 5236.24 #SUP: 266
22376 DOT #UTIL: 5228.58 #SUP: 40
DOT 22681 #UTIL: 5224.90 #SUP: 46
DOT 22249 #UTIL: 5219.50 #SUP: 69
22197 23203 #UTIL: 5219.36 #SUP: 198
23206 #UTIL: 5218.02 #SUP: 1036
22114 23084 #UTIL: 5212.07 #SUP: 76
22772 DOT #UTIL: 5207.20 #SUP: 70
DOT 23376 #UTIL: 5206.48 #SUP: 40
82482 82494L #UTIL: 5204.52 #SUP: 505
48185 #UTIL: 5198.84 #SUP: 365
22675 DOT #UTIL: 5196.22 #SUP: 46
DOT 82616B #UTIL: 5195.98 #SUP: 33
20777 DOT #UTIL: 5191.19 #SUP: 44
DOT 85202 #UTIL: 5190.64 #SUP: 66
22727 23084 #UTIL: 5187.92 #SUP: 137
22556 DOT #UTIL: 5184.86 #SUP: 41
DOT 85034B #UTIL: 5181.40 #SUP: 35
22328 47566 #UTIL: 5178.82 #SUP: 106
10133 DOT #UTIL: 5171.33 #SUP: 73
22197 47566 #UTIL: 5170.45 #SUP: 242
DOT 17012D #UTIL: 5163.43 #SUP: 52
22086 21479 #UTIL: 5157.09 #SUP: 145
DOT 23551 #UTIL: 5156.86 #SUP: 38
22751 DOT #UTIL: 5156.13 #SUP: 40
22910 22197 #UTIL: 5149.88 #SUP: 198
21080 22423 #UTIL: 5145.43 #SUP: 192
21125 DOT #UTIL: 5144.81 #SUP: 36
DOT 22170 #UTIL: 5141.08 #SUP: 43
22468 DOT #UTIL: 5140.23 #SUP: 37
22383 20728 #UTIL: 5139.22 #SUP: 539
DOT 23194 #UTIL: 5135.12 #SUP: 43
DOT 22505 #UTIL: 5132.51 #SUP: 47
20728 20727 #UTIL: 5132.36 #SUP: 522
82613C DOT #UTIL: 5129.77 #SUP: 59
22630 #UTIL: 5129.00 #SUP: 850
22666 22720 #UTIL: 5127.50 #SUP: 394
DOT 21002 #UTIL: 5125.83 #SUP: 60
85123A 84879 #UTIL: 5125.60 #SUP: 324
22086 22077 #UTIL: 5123.13 #SUP: 155
23084 23301 #UTIL: 5122.76 #SUP: 173
DOT 85173 #UTIL: 5119.12 #SUP: 38
22411 20712 #UTIL: 5117.59 #SUP: 390
22940 DOT #UTIL: 5112.22 #SUP: 27
22645 47566 #UTIL: 5111.37 #SUP: 102
48194 48188 #UTIL: 5109.72 #SUP: 95
22750 DOT #UTIL: 5106.50 #SUP: 36
48184 DOT #UTIL: 5105.29 #SUP: 49
DOT 85094 #UTIL: 5094.09 #SUP: 60
22695 DOT #UTIL: 5090.46 #SUP: 30
22068 DOT #UTIL: 5084.96 #SUP: 37
21212 #UTIL: 5082.03 #SUP: 1320
22835 22355 #UTIL: 5080.06 #SUP: 138
DOT 21943 #UTIL: 5079.93 #SUP: 40
22423 21240 #UTIL: 5079.39 #SUP: 101
22098 DOT #UTIL: 5079.23 #SUP: 34
DOT 20775 #UTIL: 5078.96 #SUP: 42
23084 23344 #UTIL: 5075.42 #SUP: 143
22650 DOT #UTIL: 5075.39 #SUP: 37
22835 47566 #UTIL: 5071.75 #SUP: 116
21154 22423 #UTIL: 5070.99 #SUP: 162
22383 20727 #UTIL: 5064.70 #SUP: 584
22646 22423 #UTIL: 5064.36 #SUP: 113
48187 20685 #UTIL: 5052.84 #SUP: 148
22326 22328 #UTIL: 5052.66 #SUP: 308
22467 22423 #UTIL: 5051.59 #SUP: 138
22423 35970 #UTIL: 5050.74 #SUP: 124
22423 22725 #UTIL: 5050.23 #SUP: 141
22086 22469 #UTIL: 5043.92 #SUP: 139
84029E 47566 #UTIL: 5043.80 #SUP: 95
22645 22423 #UTIL: 5041.43 #SUP: 123
82483 DOT #UTIL: 5037.32 #SUP: 41
22423 23175 #UTIL: 5037.03 #SUP: 171
22423 82583 #UTIL: 5033.51 #SUP: 160
DOT 21988 #UTIL: 5030.85 #SUP: 45
20982 DOT #UTIL: 5025.04 #SUP: 37
DOT 84535B #UTIL: 5024.68 #SUP: 49
22423 84946 #UTIL: 5012.52 #SUP: 184
21240 47566 #UTIL: 5012.12 #SUP: 106
DOT 21014 #UTIL: 5006.74 #SUP: 52
85129D DOT #UTIL: 5005.21 #SUP: 37
DOT 23389 #UTIL: 5003.31 #SUP: 24
DOT 23144 #UTIL: 5000.11 #SUP: 41
