# High-Utility Itemsets
# Total: 1396

953 #UTIL: 49810.56 #SUP: 706
533 #UTIL: 42669.85 #SUP: 1988
1647 3321 #UTIL: 5670.68 #SUP: 139
953 3893 #UTIL: 5666.31 #SUP: 32
953 1427 #UTIL: 5664.99 #SUP: 45
35 36 #UTIL: 5661.29 #SUP: 205
953 3573 #UTIL: 5661.12 #SUP: 54
953 2864 #UTIL: 5661.11 #SUP: 82
953 2292 #UTIL: 5656.91 #SUP: 35
848 953 #UTIL: 5655.70 #SUP: 61
953 958 #UTIL: 5655.33 #SUP: 48
664 953 #UTIL: 5653.00 #SUP: 51
352 953 #UTIL: 5652.74 #SUP: 63
123 204 #UTIL: 5640.91 #SUP: 36
953 2057 #UTIL: 5636.53 #SUP: 53
3431 #UTIL: 5635.24 #SUP: 879
953 1813 #UTIL: 5635.09 #SUP: 50
953 1765 #UTIL: 5631.45 #SUP: 45
775 #UTIL: 5627.72 #SUP: 806
953 1742 #UTIL: 5624.50 #SUP: 43
953 1018 #UTIL: 5622.66 #SUP: 39
355 #UTIL: 5621.72 #SUP: 657
953 2496 #UTIL: 5621.58 #SUP: 62
312 #UTIL: 5619.43 #SUP: 592
363 533 #UTIL: 5612.50 #SUP: 123
58 3763 #UTIL: 5611.23 #SUP: 263
293 533 #UTIL: 5610.20 #SUP: 231
1581 #UTIL: 5607.89 #SUP: 519
533 3450 #UTIL: 5606.87 #SUP: 176
578 953 #UTIL: 5604.57 #SUP: 48
77 643 #UTIL: 5596.49 #SUP: 449
627 #UTIL: 5595.22 #SUP: 1013
540 953 #UTIL: 5591.65 #SUP: 64
721 953 #UTIL: 5590.42 #SUP: 54
59 #UTIL: 5588.49 #SUP: 741
47 406 #UTIL: 5585.70 #SUP: 193
953 3794 #UTIL: 5584.95 #SUP: 29
953 1096 #UTIL: 5584.58 #SUP: 54
219 764 #UTIL: 5584.32 #SUP: 112
643 #UTIL: 5578.39 #SUP: 863
953 1546 #UTIL: 5578.32 #SUP: 75
67 266 #UTIL: 5577.55 #SUP: 526
953 1242 #UTIL: 5570.99 #SUP: 44
40 3453 #UTIL: 5564.20 #SUP: 231
953 3585 #UTIL: 5562.77 #SUP: 50
466 953 #UTIL: 5562.12 #SUP: 52
3607 #UTIL: 5560.59 #SUP: 716
953 1557 #UTIL: 5558.61 #SUP: 42
808 #UTIL: 5555.68 #SUP: 798
953 3125 #UTIL: 5554.27 #SUP: 40
953 1161 #UTIL: 5549.35 #SUP: 69
291 533 #UTIL: 5548.29 #SUP: 148
380 953 #UTIL: 5545.17 #SUP: 47
953 980 #UTIL: 5540.04 #SUP: 50
953 1678 #UTIL: 5535.36 #SUP: 63
897 953 #UTIL: 5529.10 #SUP: 58
64 602 #UTIL: 5529.10 #SUP: 205
290 1647 #UTIL: 5528.28 #SUP: 160
953 991 #UTIL: 5526.74 #SUP: 75
424 953 #UTIL: 5524.38 #SUP: 39
590 953 #UTIL: 5524.34 #SUP: 49
45 953 #UTIL: 5523.92 #SUP: 51
27 #UTIL: 5522.66 #SUP: 783
111 #UTIL: 5519.58 #SUP: 502
953 1257 #UTIL: 5516.56 #SUP: 39
953 1657 #UTIL: 5512.75 #SUP: 66
293 #UTIL: 5511.25 #SUP: 1284
953 1068 #UTIL: 5508.96 #SUP: 58
287 533 #UTIL: 5506.70 #SUP: 175
40 533 #UTIL: 5498.18 #SUP: 179
953 1390 #UTIL: 5493.72 #SUP: 47
123 1495 #UTIL: 5493.44 #SUP: 27
309 953 #UTIL: 5491.59 #SUP: 42
824 953 #UTIL: 5491.19 #SUP: 50
60 643 #UTIL: 5486.97 #SUP: 429
105 #UTIL: 5481.16 #SUP: 456
627 3448 #UTIL: 5476.66 #SUP: 194
953 3470 #UTIL: 5474.35 #SUP: 47
295 #UTIL: 5474.28 #SUP: 1273
953 1461 #UTIL: 5472.75 #SUP: 43
953 2610 #UTIL: 5472.41 #SUP: 59
953 1266 #UTIL: 5469.41 #SUP: 38
1454 1647 #UTIL: 5460.09 #SUP: 103
847 953 #UTIL: 5459.08 #SUP: 55
224 953 #UTIL: 5452.16 #SUP: 48
953 1244 #UTIL: 5449.36 #SUP: 38
533 2612 #UTIL: 5448.18 #SUP: 311
953 3803 #UTIL: 5443.39 #SUP: 34
953 1155 #UTIL: 5442.70 #SUP: 41
953 3588 #UTIL: 5441.96 #SUP: 48
72 533 #UTIL: 5439.14 #SUP: 221
953 3802 #UTIL: 5429.62 #SUP: 24
533 1461 #UTIL: 5427.95 #SUP: 119
1647 1798 #UTIL: 5427.43 #SUP: 64
88 953 #UTIL: 5425.40 #SUP: 46
47 764 #UTIL: 5421.77 #SUP: 142
177 533 #UTIL: 5420.83 #SUP: 139
613 953 #UTIL: 5417.47 #SUP: 55
218 220 #UTIL: 5414.97 #SUP: 311
807 953 #UTIL: 5412.96 #SUP: 36
576 953 #UTIL: 5412.41 #SUP: 51
501 953 #UTIL: 5411.08 #SUP: 31
602 953 #UTIL: 5404.12 #SUP: 43
554 953 #UTIL: 5398.67 #SUP: 36
989 #UTIL: 5397.93 #SUP: 1032
953 2360 #UTIL: 5394.11 #SUP: 61
77 533 #UTIL: 5393.64 #SUP: 180
3434 #UTIL: 5393.37 #SUP: 1098
953 1683 #UTIL: 5392.02 #SUP: 39
953 1276 #UTIL: 5384.55 #SUP: 42
788 953 #UTIL: 5383.91 #SUP: 49
363 1647 #UTIL: 5382.30 #SUP: 107
67 989 #UTIL: 5379.56 #SUP: 394
953 1690 #UTIL: 5373.54 #SUP: 61
132 204 #UTIL: 5373.03 #SUP: 105
953 3518 #UTIL: 5364.34 #SUP: 37
953 1369 #UTIL: 5362.43 #SUP: 50
1495 #UTIL: 5360.36 #SUP: 221
953 2091 #UTIL: 5354.79 #SUP: 46
67 3325 #UTIL: 5352.91 #SUP: 487
953 1676 #UTIL: 5352.55 #SUP: 65
111 533 #UTIL: 5348.70 #SUP: 127
953 2467 #UTIL: 5341.42 #SUP: 56
719 953 #UTIL: 5338.74 #SUP: 62
953 3612 #UTIL: 5338.49 #SUP: 39
221 533 #UTIL: 5335.71 #SUP: 102
953 2184 #UTIL: 5334.41 #SUP: 48
953 3526 #UTIL: 5334.17 #SUP: 30
714 1647 #UTIL: 5334.07 #SUP: 111
953 3634 #UTIL: 5326.93 #SUP: 29
294 #UTIL: 5325.34 #SUP: 1150
218 219 #UTIL: 5323.48 #SUP: 176
82 533 #UTIL: 5320.19 #SUP: 185
953 2192 #UTIL: 5320.17 #SUP: 41
323 3453 #UTIL: 5306.03 #SUP: 96
13 953 #UTIL: 5302.77 #SUP: 45
58 169 #UTIL: 5301.36 #SUP: 136
896 953 #UTIL: 5300.24 #SUP: 38
67 265 #UTIL: 5298.89 #SUP: 560
47 378 #UTIL: 5298.30 #SUP: 212
392 953 #UTIL: 5298.22 #SUP: 59
893 953 #UTIL: 5298.12 #SUP: 46
47 3488 #UTIL: 5296.41 #SUP: 152
423 953 #UTIL: 5292.29 #SUP: 40
586 953 #UTIL: 5287.29 #SUP: 39
78 775 #UTIL: 5285.62 #SUP: 399
60 78 #UTIL: 5285.41 #SUP: 379
206 533 #UTIL: 5284.16 #SUP: 149
63 988 #UTIL: 5284.00 #SUP: 406
579 953 #UTIL: 5283.86 #SUP: 48
953 1132 #UTIL: 5283.01 #SUP: 33
82 775 #UTIL: 5277.45 #SUP: 402
429 953 #UTIL: 5270.63 #SUP: 56
953 1658 #UTIL: 5269.51 #SUP: 27
90 533 #UTIL: 5268.89 #SUP: 155
92 #UTIL: 5267.56 #SUP: 723
953 1574 #UTIL: 5265.21 #SUP: 52
3575 3607 #UTIL: 5263.39 #SUP: 322
953 2253 #UTIL: 5261.64 #SUP: 60
723 #UTIL: 5260.57 #SUP: 539
953 973 #UTIL: 5258.69 #SUP: 36
602 #UTIL: 5252.74 #SUP: 473
953 963 #UTIL: 5251.79 #SUP: 65
497 953 #UTIL: 5248.64 #SUP: 40
953 3805 #UTIL: 5245.89 #SUP: 35
293 764 #UTIL: 5241.95 #SUP: 334
953 1281 #UTIL: 5239.88 #SUP: 55
61 82 #UTIL: 5239.53 #SUP: 421
953 1996 #UTIL: 5237.73 #SUP: 41
37 #UTIL: 5236.34 #SUP: 707
177 220 #UTIL: 5236.24 #SUP: 266
543 953 #UTIL: 5228.58 #SUP: 40
953 2173 #UTIL: 5224.90 #SUP: 46
953 2713 #UTIL: 5219.50 #SUP: 69
171 3432 #UTIL: 5219.36 #SUP: 198
3325 #UTIL: 5218.02 #SUP: 1036
58 3453 #UTIL: 5212.07 #SUP: 76
276 953 #UTIL: 5207.20 #SUP: 70
953 3775 #UTIL: 5206.48 #SUP: 40
55 56 #UTIL: 5204.52 #SUP: 505
213 #UTIL: 5198.84 #SUP: 365
861 953 #UTIL: 5196.22 #SUP: 46
953 1806 #UTIL: 5195.98 #SUP: 33
469 953 #UTIL: 5191.19 #SUP: 44
953 2067 #UTIL: 5190.64 #SUP: 66
28 3453 #UTIL: 5187.92 #SUP: 137
180 953 #UTIL: 5184.86 #SUP: 41
953 1873 #UTIL: 5181.40 #SUP: 35
362 1647 #UTIL: 5178.82 #SUP: 106
464 953 #UTIL: 5171.33 #SUP: 73
171 1647 #UTIL: 5170.45 #SUP: 242
953 978 #UTIL: 5163.43 #SUP: 52
47 219 #UTIL: 5157.09 #SUP: 145
953 3777 #UTIL: 5156.86 #SUP: 38
382 953 #UTIL: 5156.13 #SUP: 40
169 171 #UTIL: 5149.88 #SUP: 198
173 533 #UTIL: 5145.43 #SUP: 192
279 953 #UTIL: 5144.81 #SUP: 36
953 1401 #UTIL: 5141.08 #SUP: 43
212 953 #UTIL: 5140.23 #SUP: 37
293 294 #UTIL: 5139.22 #SUP: 539
953 3167 #UTIL: 5135.12 #SUP: 43
953 1475 #UTIL: 5132.51 #SUP: 47
294 295 #UTIL: 5132.36 #SUP: 522
910 953 #UTIL: 5129.77 #SUP: 59
364 #UTIL: 5129.00 #SUP: 850
713 2612 #UTIL: 5127.50 #SUP: 394
953 1176 #UTIL: 5125.83 #SUP: 60
1 10 #UTIL: 5125.60 #SUP: 324
47 374 #UTIL: 5123.13 #SUP: 155
3453 3487 #UTIL: 5122.76 #SUP: 173
953 2293 #UTIL: 5119.12 #SUP: 38
82 643 #UTIL: 5117.59 #SUP: 390
370 953 #UTIL: 5112.22 #SUP: 27
449 1647 #UTIL: 5111.37 #SUP: 102
312 896 #UTIL: 5109.72 #SUP: 95
413 953 #UTIL: 5106.50 #SUP: 36
756 953 #UTIL: 5105.29 #SUP: 49
953 2210 #UTIL: 5094.09 #SUP: 60
401 953 #UTIL: 5090.46 #SUP: 30
256 953 #UTIL: 5084.96 #SUP: 37
70 #UTIL: 5082.03 #SUP: 1320
217 764 #UTIL: 5080.06 #SUP: 138
953 2100 #UTIL: 5079.93 #SUP: 40
533 1587 #UTIL: 5079.39 #SUP: 101
222 953 #UTIL: 5079.23 #SUP: 34
953 2161 #UTIL: 5078.96 #SUP: 42
3453 3607 #UTIL: 5075.42 #SUP: 143
450 953 #UTIL: 5075.39 #SUP: 37
217 1647 #UTIL: 5071.75 #SUP: 116
454 533 #UTIL: 5070.99 #SUP: 162
293 295 #UTIL: 5064.70 #SUP: 584
106 533 #UTIL: 5064.36 #SUP: 113
21 311 #UTIL: 5052.84 #SUP: 148
35 362 #UTIL: 5052.66 #SUP: 308
268 533 #UTIL: 5051.59 #SUP: 138
533 1790 #UTIL: 5050.74 #SUP: 124
533 1137 #UTIL: 5050.23 #SUP: 141
47 128 #UTIL: 5043.92 #SUP: 139
5 1647 #UTIL: 5043.80 #SUP: 95
449 533 #UTIL: 5041.43 #SUP: 123
53 953 #UTIL: 5037.32 #SUP: 41
533 3446 #UTIL: 5037.03 #SUP: 171
533 908 #UTIL: 5033.51 #SUP: 160
953 1456 #UTIL: 5030.85 #SUP: 45
300 953 #UTIL: 5025.04 #SUP: 37
953 955 #UTIL: 5024.68 #SUP: 49
533 965 #UTIL: 5012.52 #SUP: 184
1587 1647 #UTIL: 5012.12 #SUP: 106
953 1113 #UTIL: 5006.74 #SUP: 52
926 953 #UTIL: 5005.21 #SUP: 37
953 3829 #UTIL: 5003.31 #SUP: 24
953 3364 #UTIL: 5000.11 #SUP: 41
