# High-Utility Itemsets (Readable)
# Total: 12904

DOT #UTIL: 49810.56 #SUP: 706
22423 #UTIL: 42669.85 #SUP: 1988
22910 23188 #UTIL: 1523.89 #SUP: 71
22423 47591D #UTIL: 1523.77 #SUP: 84
22086 22665 #UTIL: 1523.46 #SUP: 54
22624 22355 #UTIL: 1523.44 #SUP: 69
21212 21481 #UTIL: 1523.30 #SUP: 126
23284 23170 #UTIL: 1523.08 #SUP: 82
22111 21877 #UTIL: 1522.69 #SUP: 46
22356 84997b #UTIL: 1522.40 #SUP: 59
DOT 22872 #UTIL: 1522.36 #SUP: 17
21791 84347 #UTIL: 1522.11 #SUP: 74
21559 20726 #UTIL: 1521.98 #SUP: 124
23118 #UTIL: 1521.96 #SUP: 258
22423 23236 #UTIL: 1521.68 #SUP: 81
DOT 23511 #UTIL: 1521.03 #SUP: 11
23052 #UTIL: 1521.00 #SUP: 278
22423 22107 #UTIL: 1520.69 #SUP: 71
22423 21429 #UTIL: 1520.53 #SUP: 71
85114C DOT #UTIL: 1520.52 #SUP: 14
85099C 20728 #UTIL: 1520.28 #SUP: 181
21485 20719 #UTIL: 1520.23 #SUP: 75
22960 21080 #UTIL: 1519.96 #SUP: 162
22379 23203 #UTIL: 1519.90 #SUP: 174
20726 23204 #UTIL: 1519.72 #SUP: 171
21866 22355 #UTIL: 1519.71 #SUP: 50
21915 23571 #UTIL: 1519.63 #SUP: 34
23084 23294 #UTIL: 1519.04 #SUP: 59
22197 23503 #UTIL: 1518.98 #SUP: 37
21080 20712 #UTIL: 1518.92 #SUP: 176
22424 22501 #UTIL: 1518.66 #SUP: 59
21673 #UTIL: 1518.49 #SUP: 365
22910 22142 #UTIL: 1518.46 #SUP: 106
22666 21218 #UTIL: 1518.27 #SUP: 112
23188 #UTIL: 1518.18 #SUP: 333
22423 21868 #UTIL: 1518.04 #SUP: 76
DOT 22640 #UTIL: 1517.97 #SUP: 16
21915 22561 #UTIL: 1517.72 #SUP: 60
DOT 20755 #UTIL: 1517.50 #SUP: 11
22492 23077 #UTIL: 1517.45 #SUP: 21
22969 47566 #UTIL: 1517.38 #SUP: 125
85099B 21669 #UTIL: 1517.24 #SUP: 92
82484 23298 #UTIL: 1516.61 #SUP: 76
22423 21933 #UTIL: 1516.27 #SUP: 102
84029E 21673 #UTIL: 1516.21 #SUP: 43
22730 23084 #UTIL: 1516.07 #SUP: 74
22114 22075 #UTIL: 1515.45 #SUP: 61
84029E 21524 #UTIL: 1515.44 #SUP: 34
37370 22423 #UTIL: 1515.41 #SUP: 44
22423 23110 #UTIL: 1515.16 #SUP: 61
22141 22142 #UTIL: 1514.87 #SUP: 200
22960 22386 #UTIL: 1514.81 #SUP: 139
82482 22469 #UTIL: 1514.67 #SUP: 203
22086 21356 #UTIL: 1514.45 #SUP: 85
22423 22626 #UTIL: 1514.04 #SUP: 57
20725 22077 #UTIL: 1513.96 #SUP: 169
22112 21213 #UTIL: 1513.89 #SUP: 92
21731 22992 #UTIL: 1513.85 #SUP: 76
22086 21137 #UTIL: 1513.84 #SUP: 52
84031B 47566 #UTIL: 1513.68 #SUP: 57
DOT 22859 #UTIL: 1513.58 #SUP: 28
47591D #UTIL: 1513.52 #SUP: 439
DOT 21628 #UTIL: 1513.46 #SUP: 16
22383 21155 #UTIL: 1513.20 #SUP: 128
22086 23263 #UTIL: 1513.17 #SUP: 141
22728 22112 #UTIL: 1513.05 #SUP: 100
22086 22746 #UTIL: 1512.72 #SUP: 71
47566 23284 #UTIL: 1512.55 #SUP: 97
75049L #UTIL: 1512.14 #SUP: 205
22722 23328 #UTIL: 1511.87 #SUP: 79
22629 22384 #UTIL: 1511.77 #SUP: 135
22960 84991 #UTIL: 1511.66 #SUP: 182
22423 22361 #UTIL: 1510.77 #SUP: 89
22423 22601 #UTIL: 1510.74 #SUP: 54
22086 22816 #UTIL: 1510.64 #SUP: 119
DOT 21535 #UTIL: 1510.55 #SUP: 32
85099B 21257 #UTIL: 1510.54 #SUP: 109
21929 22383 #UTIL: 1510.53 #SUP: 185
DOT 23128 #UTIL: 1510.29 #SUP: 7
22848 22423 #UTIL: 1510.26 #SUP: 40
21791 84946 #UTIL: 1510.25 #SUP: 103
23389 23388 #UTIL: 1510.00 #SUP: 105
22423 22456 #UTIL: 1509.93 #SUP: 80
21232 22356 #UTIL: 1509.90 #SUP: 170
22197 23369 #UTIL: 1509.86 #SUP: 41
21891 23084 #UTIL: 1509.86 #SUP: 63
21232 22645 #UTIL: 1509.16 #SUP: 143
23554 23485 #UTIL: 1508.95 #SUP: 7
21929 21479 #UTIL: 1508.82 #SUP: 71
22411 22844 #UTIL: 1508.76 #SUP: 93
DOT 22808 #UTIL: 1508.11 #SUP: 19
23300 23313 #UTIL: 1507.98 #SUP: 73
79321 23205 #UTIL: 1507.88 #SUP: 83
22910 23234 #UTIL: 1507.77 #SUP: 113
22910 23351 #UTIL: 1507.74 #SUP: 98
23344 23354 #UTIL: 1507.73 #SUP: 106
DOT 23179 #UTIL: 1507.48 #SUP: 13
22726 23245 #UTIL: 1507.44 #SUP: 123
84991 79321 #UTIL: 1507.44 #SUP: 82
84029E 22725 #UTIL: 1507.38 #SUP: 57
22114 21864 #UTIL: 1506.98 #SUP: 18
DOT 23529 #UTIL: 1506.98 #SUP: 7
84596F 23084 #UTIL: 1506.89 #SUP: 79
DOT 84673A #UTIL: 1506.76 #SUP: 17
22138 23245 #UTIL: 1506.61 #SUP: 97
21931 22424 #UTIL: 1506.56 #SUP: 99
23245 23295 #UTIL: 1506.54 #SUP: 128
85099B 21314 #UTIL: 1506.40 #SUP: 173
22457 22722 #UTIL: 1506.18 #SUP: 163
22580 23328 #UTIL: 1505.94 #SUP: 72
82486 85066 #UTIL: 1505.78 #SUP: 94
22423 22422 #UTIL: 1505.74 #SUP: 74
23203 23173 #UTIL: 1505.63 #SUP: 80
22114 23571 #UTIL: 1505.57 #SUP: 53
22423 22037 #UTIL: 1505.39 #SUP: 94
22558 22993 #UTIL: 1505.34 #SUP: 164
21731 21232 #UTIL: 1505.29 #SUP: 176
22551 23344 #UTIL: 1504.50 #SUP: 73
20727 82583 #UTIL: 1504.27 #SUP: 127
22728 20725 #UTIL: 1504.22 #SUP: 150
84029E 22739 #UTIL: 1504.14 #SUP: 61
84029E 22379 #UTIL: 1503.95 #SUP: 39
23199 23343 #UTIL: 1503.40 #SUP: 132
21791 22492 #UTIL: 1503.32 #SUP: 65
22960 21232 #UTIL: 1503.26 #SUP: 164
22197 23205 #UTIL: 1503.18 #SUP: 116
22697 23298 #UTIL: 1503.11 #SUP: 99
22961 22554 #UTIL: 1503.01 #SUP: 133
22418 23084 #UTIL: 1502.94 #SUP: 47
85123A 23321 #UTIL: 1502.89 #SUP: 196
21975 21977 #UTIL: 1502.26 #SUP: 238
22090 23199 #UTIL: 1502.20 #SUP: 135
22386 22352 #UTIL: 1502.19 #SUP: 137
22772 47566 #UTIL: 1502.12 #SUP: 64
21931 48185 #UTIL: 1501.85 #SUP: 107
22090 21380 #UTIL: 1501.77 #SUP: 73
21931 21934 #UTIL: 1501.68 #SUP: 163
22423 22651 #UTIL: 1501.66 #SUP: 66
84978 22993 #UTIL: 1501.57 #SUP: 137
22666 22356 #UTIL: 1501.55 #SUP: 177
21035 85099B #UTIL: 1501.53 #SUP: 171
21479 22645 #UTIL: 1501.38 #SUP: 52
22899 22423 #UTIL: 1501.31 #SUP: 56
23583 #UTIL: 1501.27 #SUP: 325
22114 22692 #UTIL: 1501.26 #SUP: 44
85099B 22041 #UTIL: 1500.96 #SUP: 132
85123A 23284 #UTIL: 1500.92 #SUP: 118
22086 20914 #UTIL: 1500.91 #SUP: 104
22928 23084 #UTIL: 1500.91 #SUP: 28
22910 22699 #UTIL: 1500.85 #SUP: 91
22326 22386 #UTIL: 1500.57 #SUP: 71
20723 21481 #UTIL: 1500.48 #SUP: 99
22197 22141 #UTIL: 1499.69 #SUP: 108
21479 21668 #UTIL: 1499.60 #SUP: 52
22129 23084 #UTIL: 1499.46 #SUP: 42
22243 DOT #UTIL: 1499.13 #SUP: 22
22851 22423 #UTIL: 1498.94 #SUP: 87
84347 23534 #UTIL: 1498.89 #SUP: 49
22730 22720 #UTIL: 1498.64 #SUP: 88
85123A 22835 #UTIL: 1498.42 #SUP: 140
23353 23328 #UTIL: 1498.12 #SUP: 77
21484 20728 #UTIL: 1498.08 #SUP: 97
22631 21212 #UTIL: 1497.93 #SUP: 138
22423 22844 #UTIL: 1497.59 #SUP: 64
22112 21668 #UTIL: 1497.55 #SUP: 83
22114 21080 #UTIL: 1497.53 #SUP: 63
22112 22382 #UTIL: 1497.48 #SUP: 120
22842 DOT #UTIL: 1497.45 #SUP: 14
22139 22457 #UTIL: 1497.43 #SUP: 149
85123A 82581 #UTIL: 1497.39 #SUP: 129
22114 22646 #UTIL: 1497.33 #SUP: 40
84536A 23084 #UTIL: 1497.23 #SUP: 62
22625 22720 #UTIL: 1497.14 #SUP: 131
20719 21670 #UTIL: 1497.12 #SUP: 80
21929 22178 #UTIL: 1497.08 #SUP: 122
82580 23084 #UTIL: 1496.96 #SUP: 81
22728 21212 #UTIL: 1496.48 #SUP: 170
DOT 90169 #UTIL: 1496.30 #SUP: 10
21731 22077 #UTIL: 1496.22 #SUP: 161
23205 23201 #UTIL: 1495.86 #SUP: 171
23203 23494 #UTIL: 1495.39 #SUP: 45
22086 23350 #UTIL: 1495.29 #SUP: 107
21479 21154 #UTIL: 1495.19 #SUP: 72
22086 22692 #UTIL: 1494.88 #SUP: 52
22086 22988 #UTIL: 1494.73 #SUP: 85
48129 48138 #UTIL: 1494.71 #SUP: 53
22086 23170 #UTIL: 1494.52 #SUP: 70
22666 22979 #UTIL: 1494.23 #SUP: 84
22910 23314 #UTIL: 1494.21 #SUP: 53
22090 22720 #UTIL: 1493.86 #SUP: 139
22355 21864 #UTIL: 1493.60 #SUP: 41
21977 21213 #UTIL: 1493.52 #SUP: 199
21977 22720 #UTIL: 1493.34 #SUP: 180
47566 23200 #UTIL: 1493.20 #SUP: 118
22150 23084 #UTIL: 1493.20 #SUP: 69
85123A 23199 #UTIL: 1493.09 #SUP: 172
20713 23084 #UTIL: 1493.08 #SUP: 89
22865 23301 #UTIL: 1492.96 #SUP: 131
22355 21381 #UTIL: 1492.85 #SUP: 69
20717 47566 #UTIL: 1492.77 #SUP: 105
DOT 20780 #UTIL: 1492.65 #SUP: 12
21931 21523 #UTIL: 1492.64 #SUP: 99
22113 23084 #UTIL: 1492.64 #SUP: 52
22423 22895 #UTIL: 1492.54 #SUP: 64
23192 #UTIL: 1492.53 #SUP: 345
84755 23084 #UTIL: 1492.23 #SUP: 54
21509 23084 #UTIL: 1492.22 #SUP: 52
DOT 46775D #UTIL: 1491.93 #SUP: 26
22910 22940 #UTIL: 1491.91 #SUP: 81
20685 23084 #UTIL: 1491.87 #SUP: 58
84879 84978 #UTIL: 1491.84 #SUP: 121
23558 23485 #UTIL: 1491.54 #SUP: 5
22791 23084 #UTIL: 1491.50 #SUP: 49
21731 22090 #UTIL: 1491.44 #SUP: 155
21479 23206 #UTIL: 1491.44 #SUP: 76
48194 21524 #UTIL: 1491.30 #SUP: 104
22457 85066 #UTIL: 1491.29 #SUP: 130
21484 23298 #UTIL: 1491.16 #SUP: 60
21935 23199 #UTIL: 1491.15 #SUP: 179
22366 #UTIL: 1491.05 #SUP: 220
21154 #UTIL: 1490.66 #SUP: 451
22114 84032A #UTIL: 1490.56 #SUP: 87
22668 47566 #UTIL: 1490.51 #SUP: 104
21670 #UTIL: 1490.50 #SUP: 374
22111 23298 #UTIL: 1490.42 #SUP: 67
84946 22158 #UTIL: 1490.35 #SUP: 54
23328 23535 #UTIL: 1490.34 #SUP: 53
23535 23541 #UTIL: 1490.33 #SUP: 62
22112 84997c #UTIL: 1490.32 #SUP: 58
21977 22697 #UTIL: 1490.31 #SUP: 170
21166 85099B #UTIL: 1490.27 #SUP: 158
22382 85099F #UTIL: 1490.24 #SUP: 147
84029E 22736 #UTIL: 1490.16 #SUP: 46
22423 23164 #UTIL: 1489.81 #SUP: 49
85123A 22698 #UTIL: 1489.75 #SUP: 163
22554 20712 #UTIL: 1489.56 #SUP: 122
22662 23207 #UTIL: 1489.55 #SUP: 192
21232 22383 #UTIL: 1489.28 #SUP: 154
22086 23499 #UTIL: 1489.27 #SUP: 34
22501 21928 #UTIL: 1489.09 #SUP: 76
22083 85099B #UTIL: 1489.06 #SUP: 165
22086 23241 #UTIL: 1488.88 #SUP: 88
85123A 15056N #UTIL: 1488.62 #SUP: 103
20719 21671 #UTIL: 1488.58 #SUP: 83
22727 22697 #UTIL: 1488.38 #SUP: 129
23312 #UTIL: 1488.07 #SUP: 214
21935 84946 #UTIL: 1487.94 #SUP: 151
20719 21673 #UTIL: 1487.85 #SUP: 86
22197 23199 #UTIL: 1487.73 #SUP: 164
23209 23344 #UTIL: 1487.66 #SUP: 151
22197 23168 #UTIL: 1487.47 #SUP: 110
22747 47566 #UTIL: 1487.18 #SUP: 46
DOT 21741 #UTIL: 1487.07 #SUP: 12
22666 22698 #UTIL: 1486.85 #SUP: 161
22551 20719 #UTIL: 1486.76 #SUP: 117
22867 22835 #UTIL: 1486.67 #SUP: 114
22749 22910 #UTIL: 1486.63 #SUP: 62
22835 84946 #UTIL: 1486.41 #SUP: 101
22383 82583 #UTIL: 1486.35 #SUP: 145
DOT 90202A #UTIL: 1486.34 #SUP: 14
22077 20712 #UTIL: 1485.86 #SUP: 144
22969 22699 #UTIL: 1485.67 #SUP: 132
22423 21918 #UTIL: 1485.23 #SUP: 79
22727 22457 #UTIL: 1485.20 #SUP: 109
79321 22041 #UTIL: 1484.89 #SUP: 84
22961 22907 #UTIL: 1484.88 #SUP: 182
22579 23084 #UTIL: 1484.86 #SUP: 61
84347 23077 #UTIL: 1484.81 #SUP: 26
21929 22699 #UTIL: 1484.77 #SUP: 144
22779 #UTIL: 1484.43 #SUP: 149
48111 #UTIL: 1484.35 #SUP: 233
22423 22151 #UTIL: 1484.29 #SUP: 60
84347 23493 #UTIL: 1484.21 #SUP: 56
21452 22355 #UTIL: 1484.20 #SUP: 44
22629 23207 #UTIL: 1484.06 #SUP: 96
84029E 84031A #UTIL: 1483.97 #SUP: 44
84029G 20727 #UTIL: 1483.91 #SUP: 73
22740 #UTIL: 1483.82 #SUP: 170
22086 82494l #UTIL: 1483.66 #SUP: 18
20727 22328 #UTIL: 1483.47 #SUP: 138
21731 22356 #UTIL: 1483.37 #SUP: 149
22197 23504 #UTIL: 1483.08 #SUP: 34
85123A 23206 #UTIL: 1483.07 #SUP: 182
22457 84970S #UTIL: 1482.96 #SUP: 159
22964 #UTIL: 1482.74 #SUP: 378
22327 22356 #UTIL: 1482.51 #SUP: 116
22111 22110 #UTIL: 1482.40 #SUP: 111
84029E 22729 #UTIL: 1482.23 #SUP: 51
85123A 23201 #UTIL: 1482.09 #SUP: 155
23199 23301 #UTIL: 1481.99 #SUP: 190
22355 23199 #UTIL: 1481.92 #SUP: 194
22898 23084 #UTIL: 1481.87 #SUP: 45
22111 22507 #UTIL: 1481.38 #SUP: 31
23175 23172 #UTIL: 1481.29 #SUP: 135
21871 23084 #UTIL: 1481.15 #SUP: 50
22112 23204 #UTIL: 1481.11 #SUP: 78
22147 20969 #UTIL: 1480.48 #SUP: 63
DOT 22503 #UTIL: 1480.29 #SUP: 14
22630 22367 #UTIL: 1480.25 #SUP: 112
22423 22027 #UTIL: 1480.20 #SUP: 102
22726 84692 #UTIL: 1480.08 #SUP: 161
20719 23199 #UTIL: 1479.98 #SUP: 178
22492 22554 #UTIL: 1479.58 #SUP: 62
22423 22743 #UTIL: 1479.12 #SUP: 62
21976 23084 #UTIL: 1478.73 #SUP: 61
23300 23355 #UTIL: 1478.51 #SUP: 128
21481 22356 #UTIL: 1478.30 #SUP: 92
85099C 21430 #UTIL: 1478.23 #SUP: 119
22865 84347 #UTIL: 1478.08 #SUP: 73
85099B 22029 #UTIL: 1477.65 #SUP: 138
22969 23285 #UTIL: 1477.63 #SUP: 32
22960 23293 #UTIL: 1477.26 #SUP: 116
22423 23200 #UTIL: 1477.17 #SUP: 85
21929 21621 #UTIL: 1476.68 #SUP: 74
22948 23084 #UTIL: 1476.51 #SUP: 30
20723 21240 #UTIL: 1476.45 #SUP: 95
DOT 47578A #UTIL: 1476.29 #SUP: 18
22379 21479 #UTIL: 1476.25 #SUP: 58
84879 22294 #UTIL: 1475.94 #SUP: 100
22992 23201 #UTIL: 1475.79 #SUP: 50
22960 20685 #UTIL: 1475.74 #SUP: 91
23344 23526 #UTIL: 1475.61 #SUP: 55
20961 22355 #UTIL: 1475.57 #SUP: 68
22355 23301 #UTIL: 1475.07 #SUP: 128
23193 23194 #UTIL: 1474.60 #SUP: 106
21912 23084 #UTIL: 1474.60 #SUP: 68
21212 22139 #UTIL: 1474.49 #SUP: 132
22355 22733 #UTIL: 1474.38 #SUP: 48
20724 23245 #UTIL: 1474.37 #SUP: 125
21931 23209 #UTIL: 1474.32 #SUP: 160
22469 23344 #UTIL: 1474.26 #SUP: 91
22114 21181 #UTIL: 1474.14 #SUP: 86
22909 84946 #UTIL: 1474.05 #SUP: 114
22960 22840 #UTIL: 1473.98 #SUP: 65
22726 21481 #UTIL: 1473.92 #SUP: 118
22866 23301 #UTIL: 1473.86 #SUP: 113
22086 20711 #UTIL: 1473.57 #SUP: 61
22355 84031B #UTIL: 1473.52 #SUP: 72
22469 82580 #UTIL: 1473.25 #SUP: 176
DOT 84563B #UTIL: 1473.13 #SUP: 16
20725 22139 #UTIL: 1473.08 #SUP: 140
22086 21864 #UTIL: 1472.92 #SUP: 32
22411 21935 #UTIL: 1472.88 #SUP: 201
21731 22467 #UTIL: 1472.86 #SUP: 100
20725 21239 #UTIL: 1472.51 #SUP: 93
22188 22833 #UTIL: 1472.24 #SUP: 2
20725 22558 #UTIL: 1472.20 #SUP: 182
84755 22178 #UTIL: 1472.16 #SUP: 170
84879 21314 #UTIL: 1471.90 #SUP: 108
21212 84692 #UTIL: 1471.90 #SUP: 230
21671 #UTIL: 1471.87 #SUP: 369
22659 84347 #UTIL: 1471.77 #SUP: 67
84347 23247 #UTIL: 1471.21 #SUP: 52
22727 22110 #UTIL: 1471.21 #SUP: 92
84347 22077 #UTIL: 1471.03 #SUP: 85
22112 22834 #UTIL: 1470.98 #SUP: 80
20725 22645 #UTIL: 1470.77 #SUP: 102
21934 79321 #UTIL: 1470.55 #SUP: 100
22379 84946 #UTIL: 1470.50 #SUP: 138
84029E 84692 #UTIL: 1470.31 #SUP: 88
DOT 84870C #UTIL: 1470.28 #SUP: 17
79321 22077 #UTIL: 1470.00 #SUP: 88
20679 85014B #UTIL: 1469.69 #SUP: 78
22645 22356 #UTIL: 1469.34 #SUP: 107
22469 22158 #UTIL: 1469.24 #SUP: 65
22961 84375 #UTIL: 1469.22 #SUP: 132
21484 20727 #UTIL: 1468.83 #SUP: 112
23135 #UTIL: 1468.65 #SUP: 45
21912 20719 #UTIL: 1468.58 #SUP: 83
21485 21481 #UTIL: 1468.32 #SUP: 117
47566 23300 #UTIL: 1468.29 #SUP: 147
21213 22356 #UTIL: 1468.24 #SUP: 159
22910 23367 #UTIL: 1468.17 #SUP: 77
23084 23426 #UTIL: 1468.10 #SUP: 40
22646 20719 #UTIL: 1468.04 #SUP: 97
21731 22383 #UTIL: 1467.98 #SUP: 136
21936 23084 #UTIL: 1467.82 #SUP: 65
20723 22665 #UTIL: 1467.55 #SUP: 93
22383 22328 #UTIL: 1467.47 #SUP: 120
22326 22961 #UTIL: 1467.40 #SUP: 114
22423 22635 #UTIL: 1467.38 #SUP: 41
21137 23552 #UTIL: 1467.29 #SUP: 15
22591 23084 #UTIL: 1467.21 #SUP: 29
85014B 22699 #UTIL: 1467.19 #SUP: 70
22423 84997D #UTIL: 1467.08 #SUP: 80
23245 23344 #UTIL: 1466.85 #SUP: 125
21731 21218 #UTIL: 1466.63 #SUP: 102
22297 #UTIL: 1466.61 #SUP: 378
22662 23084 #UTIL: 1466.42 #SUP: 57
22960 85099F #UTIL: 1466.40 #SUP: 122
22382 22666 #UTIL: 1466.10 #SUP: 166
22207 #UTIL: 1466.04 #SUP: 208
23328 23534 #UTIL: 1465.94 #SUP: 66
20725 22646 #UTIL: 1465.54 #SUP: 90
48188 48116 #UTIL: 1465.53 #SUP: 25
22350 22702 #UTIL: 1465.11 #SUP: 6
22423 23165 #UTIL: 1464.96 #SUP: 65
21975 #UTIL: 1464.84 #SUP: 601
22961 22698 #UTIL: 1464.70 #SUP: 178
22910 21481 #UTIL: 1464.59 #SUP: 99
DOT 23008 #UTIL: 1464.56 #SUP: 12
22483 23084 #UTIL: 1464.48 #SUP: 27
20725 22090 #UTIL: 1464.16 #SUP: 153
22178 23298 #UTIL: 1463.95 #SUP: 121
DOT 90005A #UTIL: 1463.92 #SUP: 10
22492 22910 #UTIL: 1463.84 #SUP: 40
22423 23159 #UTIL: 1463.56 #SUP: 42
21891 22423 #UTIL: 1463.49 #SUP: 85
21931 22382 #UTIL: 1463.16 #SUP: 208
22751 #UTIL: 1463.10 #SUP: 290
23203 23526 #UTIL: 1462.94 #SUP: 46
22727 21155 #UTIL: 1462.82 #SUP: 96
22174 23084 #UTIL: 1462.66 #SUP: 68
21733 21175 #UTIL: 1462.55 #SUP: 91
DOT 21205 #UTIL: 1462.40 #SUP: 20
20725 23200 #UTIL: 1462.38 #SUP: 180
15056N 15056P #UTIL: 1462.28 #SUP: 88
22086 22187 #UTIL: 1462.06 #SUP: 59
21242 #UTIL: 1462.03 #SUP: 304
22554 23344 #UTIL: 1461.91 #SUP: 80
21912 20724 #UTIL: 1461.79 #SUP: 87
22771 22423 #UTIL: 1461.72 #SUP: 96
85099B 84997A #UTIL: 1461.36 #SUP: 63
21731 20728 #UTIL: 1461.28 #SUP: 122
22423 21981 #UTIL: 1461.24 #SUP: 83
22386 21559 #UTIL: 1460.81 #SUP: 136
22333 22090 #UTIL: 1460.42 #SUP: 79
22633 23355 #UTIL: 1460.26 #SUP: 133
22086 21733 #UTIL: 1460.07 #SUP: 100
21212 22645 #UTIL: 1459.97 #SUP: 129
DOT 84559B #UTIL: 1459.92 #SUP: 11
21212 21976 #UTIL: 1459.44 #SUP: 233
85099C 23084 #UTIL: 1459.41 #SUP: 97
21975 23084 #UTIL: 1459.05 #SUP: 58
22960 22090 #UTIL: 1458.99 #SUP: 129
21181 47566 #UTIL: 1458.88 #SUP: 98
22666 21155 #UTIL: 1458.82 #SUP: 115
22646 #UTIL: 1458.61 #SUP: 390
82484 22720 #UTIL: 1458.44 #SUP: 116
84029E 22326 #UTIL: 1458.19 #SUP: 33
22960 22838 #UTIL: 1457.54 #SUP: 49
22423 21313 #UTIL: 1457.44 #SUP: 64
85099B 22624 #UTIL: 1457.36 #SUP: 114
22457 85152 #UTIL: 1457.25 #SUP: 112
20685 22355 #UTIL: 1457.21 #SUP: 66
22501 21935 #UTIL: 1457.10 #SUP: 87
22326 21931 #UTIL: 1456.95 #SUP: 122
23154 #UTIL: 1456.76 #SUP: 235
85099C 20726 #UTIL: 1456.59 #SUP: 149
22326 22555 #UTIL: 1456.55 #SUP: 95
20713 20724 #UTIL: 1456.54 #SUP: 162
23166 23165 #UTIL: 1456.28 #SUP: 149
22097 DOT #UTIL: 1456.10 #SUP: 13
21915 23570 #UTIL: 1455.70 #SUP: 31
22553 22554 #UTIL: 1455.57 #SUP: 233
23313 23534 #UTIL: 1455.50 #SUP: 54
79321 22665 #UTIL: 1455.46 #SUP: 81
21479 84380 #UTIL: 1455.45 #SUP: 72
22952 23318 #UTIL: 1455.36 #SUP: 116
22083 22112 #UTIL: 1455.31 #SUP: 82
23344 23311 #UTIL: 1455.28 #SUP: 86
DOT 23058 #UTIL: 1455.26 #SUP: 7
23294 23293 #UTIL: 1454.94 #SUP: 253
22112 22384 #UTIL: 1454.89 #SUP: 105
22517 DOT #UTIL: 1454.89 #SUP: 14
22728 85099B #UTIL: 1454.59 #SUP: 175
21479 23207 #UTIL: 1454.38 #SUP: 50
23205 #UTIL: 1454.01 #SUP: 467
84879 22698 #UTIL: 1453.96 #SUP: 109
85099C 22697 #UTIL: 1453.88 #SUP: 154
20726 22551 #UTIL: 1453.64 #SUP: 157
23301 23571 #UTIL: 1453.48 #SUP: 61
21931 22630 #UTIL: 1453.34 #SUP: 183
20728 84692 #UTIL: 1453.23 #SUP: 144
21212 22411 #UTIL: 1453.10 #SUP: 170
22083 20719 #UTIL: 1452.86 #SUP: 119
22699 23298 #UTIL: 1452.66 #SUP: 101
22114 22697 #UTIL: 1452.61 #SUP: 96
23300 23245 #UTIL: 1452.34 #SUP: 144
21213 23084 #UTIL: 1452.02 #SUP: 60
22558 22720 #UTIL: 1451.97 #SUP: 164
22910 22992 #UTIL: 1451.94 #SUP: 62
22910 23494 #UTIL: 1451.72 #SUP: 54
22960 22617 #UTIL: 1451.35 #SUP: 78
22577 22578 #UTIL: 1451.13 #SUP: 388
22423 84050 #UTIL: 1451.08 #SUP: 63
21731 22501 #UTIL: 1450.98 #SUP: 84
22424 22666 #UTIL: 1450.55 #SUP: 98
23203 23366 #UTIL: 1450.47 #SUP: 64
84692 22356 #UTIL: 1450.46 #SUP: 164
84029E 22644 #UTIL: 1450.40 #SUP: 49
22086 85199S #UTIL: 1450.39 #SUP: 91
23344 23367 #UTIL: 1450.29 #SUP: 86
22729 22112 #UTIL: 1450.17 #SUP: 66
85099B 21790 #UTIL: 1450.08 #SUP: 212
22086 23332 #UTIL: 1450.06 #SUP: 55
22197 22384 #UTIL: 1450.06 #SUP: 177
23084 23399 #UTIL: 1450.01 #SUP: 49
20725 21041 #UTIL: 1450.00 #SUP: 90
22355 21215 #UTIL: 1449.78 #SUP: 46
22745 22746 #UTIL: 1449.63 #SUP: 260
21166 21908 #UTIL: 1449.56 #SUP: 160
20725 22730 #UTIL: 1449.52 #SUP: 104
85123A 22624 #UTIL: 1449.45 #SUP: 137
20675 20677 #UTIL: 1449.26 #SUP: 208
22969 23084 #UTIL: 1449.09 #SUP: 70
84879 11001 #UTIL: 1449.01 #SUP: 13
22652 22112 #UTIL: 1448.89 #SUP: 75
22767 85066 #UTIL: 1448.45 #SUP: 36
21931 22502 #UTIL: 1448.37 #SUP: 152
84991 20724 #UTIL: 1448.34 #SUP: 177
DOT 23154 #UTIL: 1448.18 #SUP: 14
23301 23570 #UTIL: 1448.08 #SUP: 66
22961 21889 #UTIL: 1448.06 #SUP: 141
22112 20677 #UTIL: 1448.05 #SUP: 85
22553 22551 #UTIL: 1448.05 #SUP: 211
20725 21485 #UTIL: 1447.96 #SUP: 104
20914 23298 #UTIL: 1447.83 #SUP: 102
22429 #UTIL: 1447.79 #SUP: 376
22963 23084 #UTIL: 1447.71 #SUP: 48
21934 21479 #UTIL: 1447.68 #SUP: 73
DOT 22950 #UTIL: 1447.68 #SUP: 19
85099C 22197 #UTIL: 1447.53 #SUP: 184
DOT 22796 #UTIL: 1447.22 #SUP: 13
22726 23204 #UTIL: 1447.09 #SUP: 92
22720 23201 #UTIL: 1447.08 #SUP: 128
22379 21928 #UTIL: 1447.01 #SUP: 192
21524 47566 #UTIL: 1447.00 #SUP: 71
22086 22338 #UTIL: 1446.77 #SUP: 80
21731 23206 #UTIL: 1446.61 #SUP: 126
21705 21137 #UTIL: 1446.39 #SUP: 21
85099C 22384 #UTIL: 1446.20 #SUP: 182
20725 21484 #UTIL: 1446.06 #SUP: 99
22663 22423 #UTIL: 1446.06 #SUP: 82
22423 22897 #UTIL: 1445.98 #SUP: 48
21791 23343 #UTIL: 1445.90 #SUP: 62
20728 84997b #UTIL: 1445.68 #SUP: 63
21929 23206 #UTIL: 1445.68 #SUP: 130
