# High-Utility Itemsets
# Total: 12904

953 #UTIL: 49810.56 #SUP: 706
533 #UTIL: 42669.85 #SUP: 1988
47 410 #UTIL: 1689.09 #SUP: 92
3423 3545 #UTIL: 1689.02 #SUP: 104
1 80 #UTIL: 1688.99 #SUP: 186
593 776 #UTIL: 1688.95 #SUP: 171
449 3423 #UTIL: 1688.66 #SUP: 69
290 295 #UTIL: 1688.52 #SUP: 211
355 3430 #UTIL: 1688.47 #SUP: 140
171 3775 #UTIL: 1688.27 #SUP: 56
447 3453 #UTIL: 1688.13 #SUP: 51
789 #UTIL: 1688.00 #SUP: 378
295 1532 #UTIL: 1687.85 #SUP: 132
627 643 #UTIL: 1687.81 #SUP: 178
128 1924 #UTIL: 1687.14 #SUP: 151
953 1440 #UTIL: 1687.03 #SUP: 20
364 1366 #UTIL: 1687.01 #SUP: 116
3325 3763 #UTIL: 1686.75 #SUP: 79
4 28 #UTIL: 1686.44 #SUP: 74
3239 3607 #UTIL: 1686.27 #SUP: 39
953 1206 #UTIL: 1686.25 #SUP: 12
533 3575 #UTIL: 1686.19 #SUP: 70
627 3324 #UTIL: 1686.09 #SUP: 155
5 449 #UTIL: 1685.78 #SUP: 69
82 3434 #UTIL: 1685.18 #SUP: 178
364 627 #UTIL: 1685.08 #SUP: 182
1403 #UTIL: 1685.04 #SUP: 271
2012 2360 #UTIL: 1685.02 #SUP: 25
953 1967 #UTIL: 1684.95 #SUP: 17
3109 3748 #UTIL: 1684.57 #SUP: 104
93 528 #UTIL: 1684.55 #SUP: 50
208 965 #UTIL: 1684.43 #SUP: 88
533 1142 #UTIL: 1684.38 #SUP: 69
3531 3547 #UTIL: 1684.35 #SUP: 119
3575 3663 #UTIL: 1684.24 #SUP: 80
953 1039 #UTIL: 1684.17 #SUP: 11
47 151 #UTIL: 1684.14 #SUP: 97
9 141 #UTIL: 1683.95 #SUP: 83
533 633 #UTIL: 1683.92 #SUP: 81
966 3453 #UTIL: 1683.86 #SUP: 77
989 1065 #UTIL: 1683.53 #SUP: 83
67 297 #UTIL: 1683.44 #SUP: 210
35 63 #UTIL: 1683.42 #SUP: 128
150 953 #UTIL: 1682.91 #SUP: 13
79 3487 #UTIL: 1682.83 #SUP: 152
78 295 #UTIL: 1682.64 #SUP: 186
3673 3986 #UTIL: 1682.48 #SUP: 44
208 323 #UTIL: 1682.48 #SUP: 80
287 288 #UTIL: 1681.98 #SUP: 311
47 610 #UTIL: 1681.98 #SUP: 109
58 254 #UTIL: 1681.67 #SUP: 46
36 185 #UTIL: 1681.38 #SUP: 71
4 176 #UTIL: 1681.27 #SUP: 63
953 2475 #UTIL: 1681.18 #SUP: 40
58 78 #UTIL: 1681.15 #SUP: 68
67 3322 #UTIL: 1681.11 #SUP: 210
3453 3860 #UTIL: 1681.00 #SUP: 55
1 466 #UTIL: 1680.89 #SUP: 210
141 3763 #UTIL: 1680.41 #SUP: 129
241 #UTIL: 1680.30 #SUP: 205
141 609 #UTIL: 1679.86 #SUP: 122
22 969 #UTIL: 1678.83 #SUP: 107
47 639 #UTIL: 1678.73 #SUP: 88
3431 3575 #UTIL: 1678.53 #SUP: 139
77 969 #UTIL: 1678.42 #SUP: 127
12 764 #UTIL: 1678.41 #SUP: 77
171 3326 #UTIL: 1678.40 #SUP: 148
38 142 #UTIL: 1678.38 #SUP: 86
614 3453 #UTIL: 1678.37 #SUP: 65
169 428 #UTIL: 1678.23 #SUP: 92
295 3431 #UTIL: 1678.15 #SUP: 206
953 2187 #UTIL: 1678.12 #SUP: 22
953 2020 #UTIL: 1677.90 #SUP: 14
155 219 #UTIL: 1677.62 #SUP: 58
862 3748 #UTIL: 1677.54 #SUP: 90
3381 3448 #UTIL: 1677.47 #SUP: 72
3322 3988 #UTIL: 1677.35 #SUP: 70
177 989 #UTIL: 1677.28 #SUP: 87
533 621 #UTIL: 1677.04 #SUP: 57
13 3453 #UTIL: 1676.39 #SUP: 44
953 3934 #UTIL: 1676.29 #SUP: 8
621 764 #UTIL: 1676.08 #SUP: 41
1 29 #UTIL: 1676.02 #SUP: 163
47 419 #UTIL: 1675.86 #SUP: 66
67 1258 #UTIL: 1674.97 #SUP: 117
68 1652 #UTIL: 1674.86 #SUP: 226
27 713 #UTIL: 1674.11 #SUP: 155
47 201 #UTIL: 1673.92 #SUP: 113
142 1096 #UTIL: 1673.85 #SUP: 76
1832 3453 #UTIL: 1673.57 #SUP: 53
60 988 #UTIL: 1673.51 #SUP: 175
47 447 #UTIL: 1673.47 #SUP: 85
3547 3676 #UTIL: 1673.42 #SUP: 141
295 363 #UTIL: 1673.18 #SUP: 162
5 421 #UTIL: 1672.62 #SUP: 55
1438 3453 #UTIL: 1671.82 #SUP: 56
58 287 #UTIL: 1671.49 #SUP: 78
218 374 #UTIL: 1671.07 #SUP: 119
4 1647 #UTIL: 1670.93 #SUP: 73
141 2391 #UTIL: 1670.82 #SUP: 131
757 2360 #UTIL: 1670.81 #SUP: 57
953 3647 #UTIL: 1670.48 #SUP: 11
79 3324 #UTIL: 1670.36 #SUP: 183
8 208 #UTIL: 1669.92 #SUP: 185
79 3322 #UTIL: 1669.63 #SUP: 139
159 #UTIL: 1669.62 #SUP: 278
1336 #UTIL: 1668.79 #SUP: 349
3453 4053 #UTIL: 1668.70 #SUP: 43
275 533 #UTIL: 1668.54 #SUP: 86
79 1924 #UTIL: 1668.21 #SUP: 147
58 3768 #UTIL: 1667.96 #SUP: 89
3575 3891 #UTIL: 1667.85 #SUP: 58
220 3432 #UTIL: 1667.81 #SUP: 62
3109 3322 #UTIL: 1667.73 #SUP: 164
3898 3900 #UTIL: 1667.70 #SUP: 25
2612 3533 #UTIL: 1667.56 #SUP: 183
218 449 #UTIL: 1667.54 #SUP: 89
622 643 #UTIL: 1667.21 #SUP: 162
362 427 #UTIL: 1666.89 #SUP: 101
184 217 #UTIL: 1666.61 #SUP: 120
1171 3453 #UTIL: 1666.55 #SUP: 83
953 2177 #UTIL: 1666.18 #SUP: 27
77 127 #UTIL: 1665.99 #SUP: 198
47 749 #UTIL: 1665.99 #SUP: 104
480 953 #UTIL: 1665.97 #SUP: 17
1038 3453 #UTIL: 1665.88 #SUP: 49
176 3453 #UTIL: 1665.56 #SUP: 47
1 73 #UTIL: 1665.23 #SUP: 206
40 362 #UTIL: 1665.17 #SUP: 110
29 221 #UTIL: 1665.11 #SUP: 97
360 3325 #UTIL: 1665.06 #SUP: 142
21 241 #UTIL: 1664.72 #SUP: 51
318 3453 #UTIL: 1664.70 #SUP: 78
190 406 #UTIL: 1664.68 #SUP: 236
47 1625 #UTIL: 1664.21 #SUP: 81
47 1096 #UTIL: 1664.09 #SUP: 49
8 3768 #UTIL: 1663.98 #SUP: 190
431 533 #UTIL: 1663.79 #SUP: 57
953 1299 #UTIL: 1663.71 #SUP: 14
1 1142 #UTIL: 1663.59 #SUP: 112
3432 3560 #UTIL: 1663.59 #SUP: 107
3453 3562 #UTIL: 1662.83 #SUP: 65
220 224 #UTIL: 1662.71 #SUP: 44
47 3865 #UTIL: 1662.53 #SUP: 9
1613 3575 #UTIL: 1662.43 #SUP: 38
1 534 #UTIL: 1662.40 #SUP: 95
483 533 #UTIL: 1662.25 #SUP: 68
77 142 #UTIL: 1662.05 #SUP: 78
171 3845 #UTIL: 1662.00 #SUP: 58
77 713 #UTIL: 1661.16 #SUP: 190
3453 3688 #UTIL: 1661.06 #SUP: 40
988 1096 #UTIL: 1660.82 #SUP: 96
82 96 #UTIL: 1660.77 #SUP: 121
3323 3607 #UTIL: 1660.68 #SUP: 86
240 3124 #UTIL: 1660.50 #SUP: 3
953 2121 #UTIL: 1660.45 #SUP: 6
533 1595 #UTIL: 1660.30 #SUP: 58
185 364 #UTIL: 1659.93 #SUP: 93
1 989 #UTIL: 1659.73 #SUP: 227
716 1009 #UTIL: 1659.65 #SUP: 131
965 3487 #UTIL: 1659.60 #SUP: 118
2612 3324 #UTIL: 1659.43 #SUP: 151
40 78 #UTIL: 1659.14 #SUP: 149
47 3476 #UTIL: 1658.14 #SUP: 67
29 1532 #UTIL: 1657.92 #SUP: 91
3383 #UTIL: 1657.73 #SUP: 233
40 61 #UTIL: 1657.68 #SUP: 163
953 2560 #UTIL: 1657.64 #SUP: 14
79 297 #UTIL: 1657.11 #SUP: 167
45 79 #UTIL: 1656.93 #SUP: 71
294 908 #UTIL: 1656.64 #SUP: 119
224 2391 #UTIL: 1656.62 #SUP: 38
78 832 #UTIL: 1656.50 #SUP: 168
70 454 #UTIL: 1656.01 #SUP: 205
3477 #UTIL: 1655.86 #SUP: 314
718 3453 #UTIL: 1655.21 #SUP: 75
5 442 #UTIL: 1654.90 #SUP: 70
63 1790 #UTIL: 1654.77 #SUP: 99
10 56 #UTIL: 1654.74 #SUP: 129
354 764 #UTIL: 1654.36 #SUP: 94
1 816 #UTIL: 1654.17 #SUP: 108
89 2391 #UTIL: 1653.99 #SUP: 37
219 1390 #UTIL: 1653.87 #SUP: 44
953 2185 #UTIL: 1653.75 #SUP: 10
792 3748 #UTIL: 1653.71 #SUP: 111
111 218 #UTIL: 1653.62 #SUP: 65
35 374 #UTIL: 1653.39 #SUP: 117
171 689 #UTIL: 1653.14 #SUP: 188
80 364 #UTIL: 1653.10 #SUP: 143
205 965 #UTIL: 1653.10 #SUP: 146
22 82 #UTIL: 1652.57 #SUP: 168
218 395 #UTIL: 1652.35 #SUP: 98
3432 3451 #UTIL: 1652.01 #SUP: 113
61 293 #UTIL: 1651.96 #SUP: 222
39 533 #UTIL: 1651.95 #SUP: 78
177 224 #UTIL: 1651.90 #SUP: 39
3249 3432 #UTIL: 1651.62 #SUP: 39
58 1802 #UTIL: 1651.33 #SUP: 11
135 2612 #UTIL: 1651.33 #SUP: 115
3893 #UTIL: 1650.80 #SUP: 152
77 96 #UTIL: 1650.77 #SUP: 128
3575 3852 #UTIL: 1650.34 #SUP: 89
395 3763 #UTIL: 1650.09 #SUP: 98
3109 3607 #UTIL: 1649.81 #SUP: 114
219 1587 #UTIL: 1649.80 #SUP: 47
3763 3988 #UTIL: 1649.64 #SUP: 71
36 417 #UTIL: 1649.29 #SUP: 133
1 78 #UTIL: 1649.20 #SUP: 180
267 360 #UTIL: 1649.07 #SUP: 191
67 173 #UTIL: 1648.96 #SUP: 224
532 533 #UTIL: 1648.85 #SUP: 72
58 1498 #UTIL: 1648.80 #SUP: 27
198 3575 #UTIL: 1648.55 #SUP: 84
533 3300 #UTIL: 1648.46 #SUP: 61
953 2131 #UTIL: 1648.35 #SUP: 16
40 3434 #UTIL: 1648.32 #SUP: 101
462 #UTIL: 1648.22 #SUP: 299
297 2612 #UTIL: 1648.00 #SUP: 188
141 194 #UTIL: 1647.97 #SUP: 183
953 2413 #UTIL: 1647.76 #SUP: 29
953 3821 #UTIL: 1647.73 #SUP: 14
47 3533 #UTIL: 1647.50 #SUP: 122
202 1213 #UTIL: 1647.09 #SUP: 189
1016 3453 #UTIL: 1646.88 #SUP: 66
79 82 #UTIL: 1646.56 #SUP: 201
58 803 #UTIL: 1646.25 #SUP: 33
953 2043 #UTIL: 1645.99 #SUP: 23
190 3432 #UTIL: 1644.96 #SUP: 84
221 832 #UTIL: 1644.96 #SUP: 96
169 832 #UTIL: 1644.92 #SUP: 107
3300 #UTIL: 1644.39 #SUP: 299
364 2611 #UTIL: 1644.39 #SUP: 120
713 3609 #UTIL: 1644.34 #SUP: 19
374 3547 #UTIL: 1644.16 #SUP: 150
73 988 #UTIL: 1644.14 #SUP: 172
953 2880 #UTIL: 1644.02 #SUP: 21
3469 #UTIL: 1643.60 #SUP: 268
115 2612 #UTIL: 1643.60 #SUP: 168
533 1003 #UTIL: 1643.24 #SUP: 74
41 2688 #UTIL: 1643.15 #SUP: 90
29 301 #UTIL: 1642.77 #SUP: 107
804 953 #UTIL: 1642.41 #SUP: 14
953 1819 #UTIL: 1642.33 #SUP: 9
29 3607 #UTIL: 1642.32 #SUP: 94
3446 3547 #UTIL: 1641.89 #SUP: 108
47 1103 #UTIL: 1641.77 #SUP: 101
171 3731 #UTIL: 1641.73 #SUP: 65
2151 3453 #UTIL: 1641.28 #SUP: 94
3981 3988 #UTIL: 1641.26 #SUP: 54
953 2770 #UTIL: 1641.05 #SUP: 26
806 953 #UTIL: 1640.87 #SUP: 19
4 141 #UTIL: 1640.75 #SUP: 120
953 2377 #UTIL: 1640.65 #SUP: 18
4 171 #UTIL: 1640.63 #SUP: 105
953 985 #UTIL: 1640.60 #SUP: 17
141 3545 #UTIL: 1640.56 #SUP: 115
363 3423 #UTIL: 1640.45 #SUP: 80
2405 2612 #UTIL: 1640.12 #SUP: 173
1 908 #UTIL: 1640.11 #SUP: 169
406 1647 #UTIL: 1639.71 #SUP: 137
1245 #UTIL: 1639.54 #SUP: 345
3322 3327 #UTIL: 1639.19 #SUP: 147
267 3327 #UTIL: 1638.83 #SUP: 221
77 80 #UTIL: 1638.63 #SUP: 137
47 251 #UTIL: 1638.57 #SUP: 80
5 3423 #UTIL: 1638.55 #SUP: 54
417 988 #UTIL: 1637.89 #SUP: 115
965 3547 #UTIL: 1637.83 #SUP: 130
22 29 #UTIL: 1637.69 #SUP: 142
35 417 #UTIL: 1637.35 #SUP: 95
533 3207 #UTIL: 1637.00 #SUP: 57
364 969 #UTIL: 1636.96 #SUP: 108
28 2612 #UTIL: 1636.86 #SUP: 157
79 723 #UTIL: 1636.44 #SUP: 89
36 723 #UTIL: 1636.40 #SUP: 89
5 80 #UTIL: 1636.11 #SUP: 35
395 3673 #UTIL: 1635.28 #SUP: 101
3533 #UTIL: 1635.27 #SUP: 629
1647 2052 #UTIL: 1634.82 #SUP: 37
533 3067 #UTIL: 1634.69 #SUP: 93
12 171 #UTIL: 1634.68 #SUP: 90
324 3453 #UTIL: 1634.58 #SUP: 54
757 1647 #UTIL: 1634.46 #SUP: 87
72 3547 #UTIL: 1634.42 #SUP: 103
91 1094 #UTIL: 1634.41 #SUP: 192
58 111 #UTIL: 1634.34 #SUP: 46
639 3547 #UTIL: 1634.34 #SUP: 107
533 1496 #UTIL: 1634.31 #SUP: 38
47 1258 #UTIL: 1633.77 #SUP: 62
171 3547 #UTIL: 1633.48 #SUP: 146
643 1171 #UTIL: 1633.42 #SUP: 156
1385 3453 #UTIL: 1632.82 #SUP: 58
533 1580 #UTIL: 1632.71 #SUP: 63
1065 1199 #UTIL: 1632.57 #SUP: 206
1171 #UTIL: 1632.29 #SUP: 575
414 3432 #UTIL: 1631.94 #SUP: 71
67 115 #UTIL: 1631.76 #SUP: 244
1096 1390 #UTIL: 1631.45 #SUP: 194
47 775 #UTIL: 1631.35 #SUP: 93
10 3325 #UTIL: 1630.92 #SUP: 115
47 318 #UTIL: 1630.91 #SUP: 94
638 1647 #UTIL: 1630.73 #SUP: 93
1389 1390 #UTIL: 1630.49 #SUP: 192
142 3325 #UTIL: 1630.48 #SUP: 90
769 953 #UTIL: 1630.37 #SUP: 9
5 111 #UTIL: 1630.15 #SUP: 34
82 3430 #UTIL: 1630.14 #SUP: 175
3453 3823 #UTIL: 1629.97 #SUP: 43
953 2652 #UTIL: 1629.81 #SUP: 12
179 #UTIL: 1629.79 #SUP: 321
67 79 #UTIL: 1629.63 #SUP: 222
297 723 #UTIL: 1629.45 #SUP: 102
555 #UTIL: 1629.24 #SUP: 299
67 1461 #UTIL: 1629.24 #SUP: 104
658 #UTIL: 1628.87 #SUP: 194
80 643 #UTIL: 1628.63 #SUP: 132
77 986 #UTIL: 1627.78 #SUP: 125
40 265 #UTIL: 1627.63 #SUP: 124
185 1647 #UTIL: 1627.27 #SUP: 95
119 #UTIL: 1627.09 #SUP: 201
965 3673 #UTIL: 1626.83 #SUP: 63
127 3547 #UTIL: 1626.79 #SUP: 144
953 1559 #UTIL: 1626.70 #SUP: 13
533 553 #UTIL: 1626.57 #SUP: 9
1798 3423 #UTIL: 1626.50 #SUP: 45
533 716 #UTIL: 1626.27 #SUP: 87
1 308 #UTIL: 1626.16 #SUP: 164
3453 3788 #UTIL: 1626.03 #SUP: 56
47 3877 #UTIL: 1625.91 #SUP: 7
344 533 #UTIL: 1625.91 #SUP: 74
3962 3966 #UTIL: 1625.70 #SUP: 26
295 360 #UTIL: 1625.38 #SUP: 207
3453 3469 #UTIL: 1625.19 #SUP: 64
816 1401 #UTIL: 1624.88 #SUP: 112
953 2269 #UTIL: 1624.67 #SUP: 11
214 218 #UTIL: 1624.43 #SUP: 110
3981 #UTIL: 1624.24 #SUP: 257
953 3884 #UTIL: 1623.68 #SUP: 9
136 775 #UTIL: 1623.51 #SUP: 160
82 218 #UTIL: 1623.39 #SUP: 95
1247 2612 #UTIL: 1623.31 #SUP: 126
206 218 #UTIL: 1622.98 #SUP: 86
57 533 #UTIL: 1622.88 #SUP: 48
141 1652 #UTIL: 1622.59 #SUP: 162
169 295 #UTIL: 1622.25 #SUP: 115
323 3323 #UTIL: 1622.08 #SUP: 38
3963 3966 #UTIL: 1621.97 #SUP: 19
5 1795 #UTIL: 1621.97 #SUP: 35
362 3324 #UTIL: 1621.66 #SUP: 105
953 3171 #UTIL: 1621.63 #SUP: 10
764 1216 #UTIL: 1621.55 #SUP: 48
47 1111 #UTIL: 1621.54 #SUP: 77
67 1017 #UTIL: 1621.33 #SUP: 107
1 360 #UTIL: 1621.33 #SUP: 184
643 808 #UTIL: 1621.06 #SUP: 147
219 689 #UTIL: 1621.05 #SUP: 86
297 713 #UTIL: 1620.90 #SUP: 175
3423 3460 #UTIL: 1620.82 #SUP: 76
2651 #UTIL: 1620.65 #SUP: 261
3165 #UTIL: 1620.60 #SUP: 267
141 894 #UTIL: 1619.90 #SUP: 98
1647 3448 #UTIL: 1619.79 #SUP: 82
80 1354 #UTIL: 1619.75 #SUP: 121
5 493 #UTIL: 1619.52 #SUP: 52
35 173 #UTIL: 1619.46 #SUP: 102
141 1645 #UTIL: 1619.23 #SUP: 165
86 1647 #UTIL: 1619.12 #SUP: 97
63 78 #UTIL: 1619.08 #SUP: 169
989 1878 #UTIL: 1619.01 #SUP: 97
268 362 #UTIL: 1618.99 #SUP: 77
142 1137 #UTIL: 1618.58 #SUP: 77
953 1452 #UTIL: 1618.28 #SUP: 12
47 403 #UTIL: 1617.93 #SUP: 67
953 1198 #UTIL: 1617.63 #SUP: 30
35 64 #UTIL: 1617.41 #SUP: 54
251 3453 #UTIL: 1617.28 #SUP: 52
176 764 #UTIL: 1616.99 #SUP: 71
219 396 #UTIL: 1616.68 #SUP: 72
58 3327 #UTIL: 1616.52 #SUP: 60
70 184 #UTIL: 1616.52 #SUP: 127
59 484 #UTIL: 1615.85 #SUP: 53
533 679 #UTIL: 1615.76 #SUP: 68
427 764 #UTIL: 1615.66 #SUP: 96
4 713 #UTIL: 1615.60 #SUP: 99
1774 1775 #UTIL: 1615.29 #SUP: 280
307 2611 #UTIL: 1615.27 #SUP: 140
47 55 #UTIL: 1614.54 #SUP: 89
953 1919 #UTIL: 1614.12 #SUP: 19
69 362 #UTIL: 1613.20 #SUP: 107
371 3453 #UTIL: 1612.98 #SUP: 61
129 3569 #UTIL: 1612.50 #SUP: 202
47 407 #UTIL: 1612.43 #SUP: 58
377 533 #UTIL: 1612.23 #SUP: 78
3453 3514 #UTIL: 1612.00 #SUP: 45
953 1307 #UTIL: 1611.90 #SUP: 16
58 267 #UTIL: 1611.64 #SUP: 61
119 533 #UTIL: 1611.59 #SUP: 49
953 1436 #UTIL: 1611.56 #SUP: 23
47 1390 #UTIL: 1611.54 #SUP: 43
294 593 #UTIL: 1611.31 #SUP: 177
566 #UTIL: 1611.17 #SUP: 332
3963 3978 #UTIL: 1610.47 #SUP: 5
174 533 #UTIL: 1610.36 #SUP: 69
60 808 #UTIL: 1610.24 #SUP: 163
1613 3239 #UTIL: 1610.17 #SUP: 20
47 691 #UTIL: 1610.11 #SUP: 83
526 953 #UTIL: 1610.03 #SUP: 18
953 2346 #UTIL: 1609.87 #SUP: 13
1674 3453 #UTIL: 1609.77 #SUP: 52
47 696 #UTIL: 1609.75 #SUP: 95
406 3607 #UTIL: 1609.41 #SUP: 120
989 1795 #UTIL: 1609.32 #SUP: 41
58 1794 #UTIL: 1609.21 #SUP: 12
171 3776 #UTIL: 1609.15 #SUP: 54
1613 3673 #UTIL: 1608.87 #SUP: 34
515 533 #UTIL: 1608.66 #SUP: 41
3963 3964 #UTIL: 1608.22 #SUP: 17
294 3321 #UTIL: 1608.03 #SUP: 157
395 862 #UTIL: 1607.81 #SUP: 145
58 101 #UTIL: 1607.61 #SUP: 38
47 3486 #UTIL: 1607.33 #SUP: 81
355 2612 #UTIL: 1607.16 #SUP: 145
865 3453 #UTIL: 1607.11 #SUP: 35
488 953 #UTIL: 1607.06 #SUP: 12
35 142 #UTIL: 1606.95 #SUP: 70
63 1461 #UTIL: 1606.93 #SUP: 98
64 67 #UTIL: 1606.89 #SUP: 101
533 1249 #UTIL: 1606.78 #SUP: 56
744 808 #UTIL: 1606.77 #SUP: 108
55 61 #UTIL: 1606.76 #SUP: 175
1 173 #UTIL: 1606.63 #SUP: 200
533 2136 #UTIL: 1606.59 #SUP: 31
3067 3423 #UTIL: 1606.51 #SUP: 70
953 1569 #UTIL: 1606.50 #SUP: 12
105 627 #UTIL: 1606.26 #SUP: 90
141 757 #UTIL: 1606.24 #SUP: 146
323 3979 #UTIL: 1606.05 #SUP: 49
308 #UTIL: 1606.00 #SUP: 457
419 989 #UTIL: 1605.99 #SUP: 120
171 3848 #UTIL: 1605.51 #SUP: 62
1 124 #UTIL: 1605.49 #SUP: 155
3547 3763 #UTIL: 1605.12 #SUP: 86
5 78 #UTIL: 1604.97 #SUP: 48
66 #UTIL: 1604.76 #SUP: 527
953 3973 #UTIL: 1604.60 #SUP: 6
1841 #UTIL: 1604.58 #SUP: 343
142 1461 #UTIL: 1604.57 #SUP: 79
66 141 #UTIL: 1604.55 #SUP: 180
364 3434 #UTIL: 1604.48 #SUP: 131
240 3609 #UTIL: 1604.32 #SUP: 1
177 323 #UTIL: 1604.24 #SUP: 63
953 2268 #UTIL: 1604.12 #SUP: 22
40 593 #UTIL: 1603.82 #SUP: 141
58 523 #UTIL: 1603.79 #SUP: 42
437 533 #UTIL: 1603.73 #SUP: 105
533 1368 #UTIL: 1603.33 #SUP: 92
171 3434 #UTIL: 1603.17 #SUP: 171
1933 3453 #UTIL: 1603.07 #SUP: 44
67 127 #UTIL: 1603.02 #SUP: 218
61 3607 #UTIL: 1603.00 #SUP: 127
953 3550 #UTIL: 1602.48 #SUP: 8
953 3554 #UTIL: 1602.40 #SUP: 8
78 3430 #UTIL: 1602.12 #SUP: 135
141 706 #UTIL: 1601.98 #SUP: 147
79 427 #UTIL: 1601.95 #SUP: 115
986 #UTIL: 1601.41 #SUP: 448
953 3668 #UTIL: 1601.34 #SUP: 5
389 953 #UTIL: 1601.26 #SUP: 13
22 135 #UTIL: 1601.16 #SUP: 98
171 1412 #UTIL: 1601.12 #SUP: 99
89 764 #UTIL: 1600.87 #SUP: 50
1884 3453 #UTIL: 1600.83 #SUP: 44
13 370 #UTIL: 1600.52 #SUP: 99
621 #UTIL: 1600.34 #SUP: 209
3979 3988 #UTIL: 1600.12 #SUP: 57
451 2391 #UTIL: 1599.93 #SUP: 46
3453 3739 #UTIL: 1599.80 #SUP: 40
93 1213 #UTIL: 1599.57 #SUP: 192
10 374 #UTIL: 1599.45 #SUP: 138
203 1647 #UTIL: 1598.91 #SUP: 85
533 3675 #UTIL: 1598.61 #SUP: 78
953 3410 #UTIL: 1598.42 #SUP: 13
171 3445 #UTIL: 1598.28 #SUP: 48
643 969 #UTIL: 1597.94 #SUP: 118
141 1009 #UTIL: 1597.73 #SUP: 190
128 3560 #UTIL: 1597.32 #SUP: 224
248 483 #UTIL: 1597.07 #SUP: 176
3542 3555 #UTIL: 1596.79 #SUP: 83
949 953 #UTIL: 1596.38 #SUP: 23
40 446 #UTIL: 1596.12 #SUP: 84
60 311 #UTIL: 1596.11 #SUP: 123
47 532 #UTIL: 1595.95 #SUP: 109
96 219 #UTIL: 1595.92 #SUP: 60
256 764 #UTIL: 1595.75 #SUP: 63
323 1647 #UTIL: 1595.72 #SUP: 68
953 1590 #UTIL: 1595.63 #SUP: 15
173 3453 #UTIL: 1595.09 #SUP: 97
1 28 #UTIL: 1595.05 #SUP: 159
47 1802 #UTIL: 1595.04 #SUP: 22
60 713 #UTIL: 1594.99 #SUP: 170
4 643 #UTIL: 1594.95 #SUP: 76
1 3488 #UTIL: 1594.85 #SUP: 181
323 3981 #UTIL: 1594.84 #SUP: 42
897 1647 #UTIL: 1594.39 #SUP: 95
953 3454 #UTIL: 1594.37 #SUP: 10
141 268 #UTIL: 1593.99 #SUP: 155
953 2959 #UTIL: 1593.72 #SUP: 5
3448 3453 #UTIL: 1593.70 #SUP: 65
941 953 #UTIL: 1593.49 #SUP: 15
454 3453 #UTIL: 1593.38 #SUP: 61
214 2612 #UTIL: 1593.26 #SUP: 183
533 1280 #UTIL: 1593.10 #SUP: 83
13 533 #UTIL: 1593.03 #SUP: 74
266 3432 #UTIL: 1593.00 #SUP: 196
184 832 #UTIL: 1592.89 #SUP: 94
3193 3453 #UTIL: 1592.57 #SUP: 61
10 1374 #UTIL: 1592.48 #SUP: 23
55 643 #UTIL: 1592.40 #SUP: 179
1613 3981 #UTIL: 1592.39 #SUP: 23
28 184 #UTIL: 1592.16 #SUP: 101
197 533 #UTIL: 1592.14 #SUP: 62
3663 3763 #UTIL: 1592.12 #SUP: 84
179 988 #UTIL: 1592.02 #SUP: 118
3533 3542 #UTIL: 1591.80 #SUP: 123
953 2214 #UTIL: 1591.61 #SUP: 13
3487 3748 #UTIL: 1591.42 #SUP: 105
78 79 #UTIL: 1591.32 #SUP: 172
58 229 #UTIL: 1591.25 #SUP: 49
58 141 #UTIL: 1591.06 #SUP: 110
325 #UTIL: 1590.66 #SUP: 483
1 808 #UTIL: 1590.63 #SUP: 151
58 367 #UTIL: 1590.38 #SUP: 18
142 1587 #UTIL: 1590.15 #SUP: 72
35 185 #UTIL: 1589.93 #SUP: 74
953 2283 #UTIL: 1589.93 #SUP: 12
3431 3748 #UTIL: 1589.92 #SUP: 84
171 3853 #UTIL: 1589.87 #SUP: 55
142 1797 #UTIL: 1589.49 #SUP: 53
60 602 #UTIL: 1589.36 #SUP: 78
35 80 #UTIL: 1589.19 #SUP: 101
776 3324 #UTIL: 1589.14 #SUP: 171
271 533 #UTIL: 1588.61 #SUP: 61
35 78 #UTIL: 1588.60 #SUP: 105
3165 3453 #UTIL: 1588.52 #SUP: 54
3683 #UTIL: 1588.40 #SUP: 344
73 292 #UTIL: 1588.17 #SUP: 277
220 3607 #UTIL: 1587.98 #SUP: 56
643 1647 #UTIL: 1587.69 #SUP: 129
952 953 #UTIL: 1587.55 #SUP: 21
862 3673 #UTIL: 1587.50 #SUP: 75
513 #UTIL: 1587.48 #SUP: 317
953 1714 #UTIL: 1587.05 #SUP: 12
953 1173 #UTIL: 1586.94 #SUP: 12
1613 3979 #UTIL: 1586.91 #SUP: 28
528 1698 #UTIL: 1586.68 #SUP: 55
3431 3547 #UTIL: 1586.49 #SUP: 136
36 77 #UTIL: 1586.18 #SUP: 173
1 529 #UTIL: 1586.13 #SUP: 66
417 989 #UTIL: 1585.86 #SUP: 120
27 219 #UTIL: 1585.78 #SUP: 81
63 220 #UTIL: 1585.40 #SUP: 87
622 1542 #UTIL: 1585.08 #SUP: 127
953 3734 #UTIL: 1585.04 #SUP: 11
3449 #UTIL: 1584.96 #SUP: 305
775 1647 #UTIL: 1584.95 #SUP: 149
66 1647 #UTIL: 1584.89 #SUP: 137
314 3453 #UTIL: 1584.80 #SUP: 83
533 3471 #UTIL: 1584.54 #SUP: 80
